,Data,User,Pesan,Saham,Jam,Tanggal,Status
455,456,Bapakne Naila,"Membalas : Mantap pak Lee.. sepa or canslim identik.. Ya wajar karena minervini kiblatnya ke O'Neil juga
MINERVINI TREND TEMPLATE

STOCK CODE: ISAT
Last update: 2021-04-08
Time:18:00:13

:white_check_mark:Price above MA150 and MA200
:white_check_mark:MA150 above MA200
:white_check_mark:MA200 is trending up 1 Month
:white_check_mark:MA50 above both MA150 and MA200
:white_check_mark:Price above MA50
:white_check_mark:Price is at least 30 percent above its 52-week low
:white_check_mark:Price is within at least 25 percent below of its 52-week high

MATCH 100% MINERVINI TREND TEMPLATE

FUNDAMENTAL CHECKLIST
:x:Net Profit Margin TTM is above industry avg.
:x:Sales TTM vs TTM. 1 Yr. Ago is above industry avg.
:x:EPS TTM vs TTM. 1 Yr. Ago is above industry avg.
:x:Net Profit Margin TTM above 10%
:x:Sales TTM increase above 10%
:x:EPS TTM increase above 10%
:x:5 Years Sales Growth > 20%
:x:5 Years EPS Growth > 20%

Symbol explanation:

:x: : Does not match Minervini's check list
  : Not a perfect match but still OK
:white_check_mark: : Perfect match Minervini's check list",ISAT,7:52:49 PM,Tuesday April 6 2021,Bingung
456,457,Billy,"ASSA.. Klo mau masuk di pullback, tunggu MA20 nya catch up dlu biasanya dikasih.. Klo engga ya bukan rezeki.. Today's price masih bikin base kecil disekitar area ath  
Ini adalah foto",ASSA,7:51:47 PM,Tuesday April 6 2021,Bingung
457,458,Fajar Oktavaria,"Membalas : Photo
Kalau besok close tembus >1020 jadi pola ""sesat""   ",POLA,7:50:49 PM,Tuesday April 6 2021,Negatif
458,459,Eko Bawono,"Membalas : Apa karena sigaret kretek ga kena sentimen cukai, pak Guru? Ggrm hmsp kok ambless
Yup dan penikmat hmsp ggrm beralih ke wismilak yg lbh murah.","GGRM,HMSP",7:45:52 PM,Tuesday April 6 2021,Hapus
459,460,Lee Khong Huan,"Membalas : Macd kah pak bull div nya? Dobot =double bottom ya? Nah saya pngn sebut itu juga tp ragu setau saya Dobot itu ada nya di downtre
RSI dan Macd juga kalau tdk salah hu",BULL,7:45:34 PM,Tuesday April 6 2021,Hapus
460,461,Billy,"ISAT.. Another minervini or O'Neil setup?
Vcp then break out lalu pullback dgn vol rendah.. Harga close di 6700, masih aman jika harga tetap diatas level tersebut 
Ini adalah foto","AMAN,ISAT",7:45:03 PM,Tuesday April 6 2021,Positif
461,462,Billy,"Membalas : Kalau sy lihat ada hidden bullish div dan juga dobot ya hu
Macd kah pak bull div nya?
Dobot =double bottom ya?
Nah saya pngn sebut itu juga tp ragu setau saya Dobot itu ada nya di downtrend hehe.. Cmiiw yaaa",BULL,7:41:55 PM,Tuesday April 6 2021,Negatif
462,463,Lee Khong Huan,"Membalas : Apalagi di 2020 sampai q3, sales n eps growth super sekali.
Apa karena sigaret kretek ga kena sentimen cukai, pak Guru? Ggrm hmsp kok ambless","GGRM,HMSP",7:41:33 PM,Tuesday April 6 2021,Negatif
463,464,Benhan,"Membalas : Semoga misi awal saya membentuk grup ini sebagai tempat belajar yg nyaman bisa terlaksana. Saya juga tahu tidak akan sem
The Traders ini grup Telegram yg pantas menjadi teladan grup2 saham lainnya.

Ada Pak Carik yg rajin delete and kick posting2 jualan dan cross posting.

Ada suhu2 berbagai background yg senang sharing ilmu.

Ada senior2 traders yg tidak sombong dan juga ikut sharing analisa, berita (five things daily), corporate actions, insider info etc.

Banyak traders angkatan Corona yg mau belajar dan sering bertanya.

Ga ada yg pamer porto atau cuan (pasti di delete soalnya).

Ga ada stock pick dg tujuan pump and dump.

Semua ini tentunya hanya mungkin kalau foundernya punya nilai2 yg terus dijaga.
Kalau soal ada yg sirik, itu wajar karena grup ini demikian besar dan suhu2 di sini demikian direspek sama member2 di sini.
Tentu ada pula yg ingin bawa member di sini utk pindah gerbong ke grupnya sendiri dg cara menebarkan bibit2 permusuhan dari dalam (praktek seperti ini sudah lazim sejak era Three Kingdoms, Cleopatra, Julius Cesar,  Pangeran Diponegoro dll).

So saran saya: we can t please everyone. Selama kita pegang nilai2 kita sendiri, maka pohon yg kuat akarnya ga akan roboh oleh angin topan sekalipun. 

Thanks Pakdhe dan suhu2 di sini. Berkat Grup The Traders ini saya jadi menemukan passion di stock trading. Dan saya akan selalu ingat kata2 Pakdhe ini: passion itu yg akan bikin kita survive di dunia yg high risk high reward ini.",SINI,7:34:10 PM,Tuesday April 6 2021,Bingung
464,465,Billy,"BBKP lovers.. Ada pattern cup n handle kecil lalu potensi melanjutkan bullish trend nya jika tembus 590..hari ini walaupun vol ga terlalu besar tp harga berhasil ditutup diatas MA20 dan MA50... On list.. Biasanya ikutan overall market...  
Ini adalah foto
",BBKP,7:32:31 PM,Tuesday April 6 2021,Positif
465,466,Eko Bawono,"Membalas : Makasih pak guru, pak fakhri dkk.. Tetep harus watch lg fren nya kedepan jika konsol dan tetep bertahan diatas MA200 nya maka bi
Ma50 msh di bwh. Mngkin konsolidasi di skitaran ma200. Kl mau beli, sy nunggu ma50>ma200",FREN,7:25:42 PM,Tuesday April 6 2021,Netral
466,467,Billy,"Makasih pak guru, pak fakhri dkk.. Tetep harus watch lg fren nya kedepan jika konsol dan tetep bertahan diatas MA200 nya maka bisa jadi opportunity untuk short term trade
KRAS... Hari ini ada volume spike, dan harga berhasil tembus MA20 dan MA50.. Menarik jika tetap bertahan kedua area dynamic support tersebut.

CRs turn positive..
Ini adalah foto","FREN,KRAS",7:20:35 PM,Tuesday April 6 2021,Positif
467,468,Benhan,"OBV bullish divergence. Sempat pungut di 76 waktu itu. #FREN
Ini adalah foto",FREN,6:44:54 PM,Tuesday April 6 2021,Positif
468,469,Benhan,"Membalas : offernya sama bidnya fren bisa berjuta2, enek liatnya
Ga cantik ya BD nya",FREN,6:42:20 PM,Tuesday April 6 2021,Negatif
469,470,Fakhri Arsyan,"offernya sama bidnya fren bisa berjuta2, enek liatnya",FREN,6:40:11 PM,Tuesday April 6 2021,Positif
470,471,Billy,"Membalas : FREN ada bullish divergence juga periode 8-25 Mar
Makasih om benhan",FREN,6:32:47 PM,Tuesday April 6 2021,Hapus
471,472,Benhan,"Membalas : Photo
FREN ada bullish divergence juga periode 8-25 Mar",FREN,6:32:01 PM,Tuesday April 6 2021,Positif
472,473,Billy,"Fren menarik.. Harga bikin base di MA20-MA50.. Hari ini berhasil break MA200 dgn vol diatas rata2 1 minggu.. Kebetulan masuk alert screening Saya.. Mungkin tmn2 ada yg berpandangan lain? Hehe
Ini adalah foto",FREN,6:25:49 PM,Tuesday April 6 2021,Hapus
473,474,Bapakne Naila,"Membalas : Ya bener bgt....saya masuk sini nunggu insight bbkp dari dulu...haha cuma tnyata ga ada yg dibahas
Bagus ini, dah bikin higher low","BBKP,SINI",6:24:24 PM,Tuesday April 6 2021,Hapus
474,475,Nomnom Girl,"Membalas : Pdhl kebanyakan yg masuk sini krn menunggu insight dr pakde HM, ko Bily, ko ahauw, ko MY, dan pak jutha hehehe
Ya bener bgt....saya masuk sini nunggu insight bbkp dari dulu...haha cuma tnyata ga ada yg dibahas  ","BBKP,SINI",6:22:22 PM,Tuesday April 6 2021,Hapus
475,476,Puspita Wardani,"Membalas : Grup ini yg bikin member nya ARA katanya Leonidas lol. Giliran didebat di sini diem di luar toxic
Pdhl kebanyakan yg masuk sini krn menunggu insight dr pakde HM, ko Bily, ko ahauw, ko MY, dan pak jutha hehehe",SINI,6:19:52 PM,Tuesday April 6 2021,Hapus
476,477,APO  ,"Membalas : Di sini ada member nya juga hu gk mau keluar dari tt ya gimana mau keluar di sana gk di kasih analisa cuma cerita terus suruh pe
Serem uyyy.. Bsk disuruh SOS tuh  ",SINI,6:18:21 PM,Tuesday April 6 2021,Hapus
477,478,Maimunah,"Membalas : Candle nya menunjukkan ada indikasi reversal atau minimal koreksi utk konsolidasi dulu
Makin menarik saran jgn byk byk masuk, kalaupun telat ngak apa beda tipis sih, tapi paparan yg strength sell bagus juga, tinggal besok liat BD kebaca mgak polanya kuatir panik kayak bank eh dibuka naik tapi bajunya kecil juga sih",BANK,6:12:50 PM,Tuesday April 6 2021,Hapus
478,479,hery,"orang kita pemaaf pak. ARB 14x dibikin ARA sekali akan dikejar lagi  
contoh BBHI BNBA","BBHI,BNBA",6:08:05 PM,Tuesday April 6 2021,Hapus
479,480,Edi Liem,"Membalas : udah arb berapa hari bank digital masih lupa pak?
Wkwkwkwk...",BANK,6:07:20 PM,Tuesday April 6 2021,Hapus
480,481,nathan,"Membalas : Masalahnya Banyak yg skdr pakai isu  digital 
udah arb berapa hari bank digital masih lupa pak?",BANK,6:06:38 PM,Tuesday April 6 2021,Negatif
481,482,Edi Liem,"Membalas : bank himbara udah digital bank bca juga udah digital bank kecil masih bisa bertahan?
Masalahnya Banyak yg skdr pakai isu  digital ",BANK,6:06:20 PM,Tuesday April 6 2021,Hapus
482,483,nathan,"Membalas : Tadi mendengar paparan tgg Bank Digital di CNBC dari bbrp dirut bank, sangat menarik
bank himbara udah digital bank bca juga udah digital bank kecil masih bisa bertahan?",BANK,6:05:29 PM,Tuesday April 6 2021,Hapus
483,484,Edi Liem,"Membalas : Kata kawan, digital bank pake PEG aja ketimbang PBV
Tadi mendengar paparan tgg Bank Digital di CNBC dari bbrp dirut bank, sangat menarik",BANK,6:04:59 PM,Tuesday April 6 2021,Hapus
484,485,Eko Bawono,"#MPPA. sinyal jual sejauh ini jk tutup bwh 422. Btw silakan dicermati gimana struktur harga n volumenya.
Ini adalah foto",MPPA,6:04:25 PM,Tuesday April 6 2021,Negatif
485,486,Benhan,"Backtest moon cycle ASRI
Ini adalah foto",ASRI,6:03:29 PM,Tuesday April 6 2021,Hapus
486,487,Bapakne Naila,"Membalas : Bank digital yg pbv gila2an bisa bubble gak ko?
Kata kawan, digital bank pake PEG aja ketimbang PBV",BANK,6:03:26 PM,Tuesday April 6 2021,Hapus
487,488,Billy,"Apapun story nya, selalu kembali melihat chart, karena tools trader salah satu nya chart  ",SATU,6:02:20 PM,Tuesday April 6 2021,Hapus
488,489,Edi Liem,Bank digital yg pbv gila2an bisa bubble gak ko?,BANK,5:57:55 PM,Tuesday April 6 2021,Positif
489,490,Ratih Estiani,"Membalas : Haduh dulu ga kuaat, sehari aj kelewat udah kaya baca novel  
Aq plg kelewat kalo pas weekend aja kak rui..pas g mantau market",BACA,5:57:31 PM,Tuesday April 6 2021,Hapus
490,491,nathan,"Membalas : Karena valuasinya ARTO paling gila itu maka narasi nya Gojek
jadi grup ini mau di  goreng pake narasi gojek juga ya hu tapi kalau terbang lumayan juga kaya arto ya",ARTO,5:57:23 PM,Tuesday April 6 2021,Positif
491,492,Petro,"Membalas : kalau di buat terbang bisa jadi lppf tutup gap atas di puluhan ribu
Yah, bisa jdi juga trun dibawah 1000 klau pnik cl",LPPF,5:56:56 PM,Tuesday April 6 2021,Negatif
492,493,Hauw,Karena valuasinya ARTO paling gila itu maka narasi nya Gojek,ARTO,5:56:18 PM,Tuesday April 6 2021,Hapus
493,494,nathan,"Membalas : Atau Northstar Atau kakak adek ASSA ESSA We never know...
kalau di buat terbang bisa jadi lppf tutup gap atas di puluhan ribu ","ASSA,ESSA,LPPF",5:56:07 PM,Tuesday April 6 2021,Positif
494,495,Edi Liem,"Membalas : BVPS 26 dijual 404
Kalau pendapat ko hauw ttg ARTO gimana? 
BVPS 114 dijual 10.000 ?",ARTO,5:55:33 PM,Tuesday April 6 2021,Hapus
495,496,Jutha Bram,"Membalas : bisa jadi emiten grup nya di buat terbang kaya arto
Atau Northstar
Atau kakak adek ASSA ESSA
We never know...","ARTO,ASSA,ESSA",5:55:26 PM,Tuesday April 6 2021,Hapus
496,497,nathan,bisa jadi emiten grup nya di buat terbang kaya arto,ARTO,5:54:42 PM,Tuesday April 6 2021,Positif
497,498,Dessy Fang,"Membalas : Bisa dibaca sendiri ya Pak/Bu : Perseroan MENJUAL saham MPPA
Thanks insightnya ko @ahauw  ",MPPA,5:53:22 PM,Tuesday April 6 2021,Hapus
498,499,shely veronica,"Membalas : Itu kan hak
Oh oke. Salah nangkep, aku kira 2013 Anderson ud keluar uang nya 300jt usd utk beli haknya dan baru mau nuker hak nya di 2021",UANG,5:52:51 PM,Tuesday April 6 2021,Hapus
499,500,Maimunah,"Gorengan BD tapi liat BD kemana, yg pasti jadi aware buat yg full cash tuh",CASH,5:51:49 PM,Tuesday April 6 2021,Hapus
500,501,Hauw,"Dan dia juga nggak disclose pembelinya
Artinya emang ini narasi
Pembeli ya bisa aja Temasek, tapi harga ketinggian, jadi ya abis dibeli minta rights issue. Barang loe kemahalan booooooossss

Trus dibungkus, katanya yg beli Gojek, biar unlock valuenya gila2an
Gituuu",TRUS,5:51:15 PM,Tuesday April 6 2021,Hapus
501,502,Hauw,"Tapi yg jelas itu news nya juga uda bisa diliat sendiri kok
Saya tidak melakukan pilih kasih dalam bentuk apapun
https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202104/45337e6dbf_deab393896.pdf
I just tell ppl who might not notice. Jual. Sell on strength, that's it. bisa aja besok naik lagi kalo kuat
https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202104/16c15b1487_b0286f732d.pdf
Unlock value ya
BVPS 26 dijual 404
Membalas : Dan yg penting, si BD sdh dpt story nya utk public participation didalam mark up phase. Karena mark up pasti perlu story
Njeh Pak bener sekali",MARK,5:48:35 PM,Tuesday April 6 2021,Hapus
502,503,Jutha Bram,"Dan yg penting, si BD sdh dpt story nya utk public participation didalam mark up phase.

Karena mark up pasti perlu story",MARK,5:47:52 PM,Tuesday April 6 2021,Hapus
503,504,Hauw,"Membalas : Pak @ahauw bisa jadi gak ada plot twist harga saham diangkat agar si Anderson memilih utk mengambil ER drpd MPPA group membayar
O bisa banget Pak
Narasi seperti itu bisa saja dikeluarkan Pak mengingat banyak sekali kepentingan yg nyangkut di MPPA
Semua ini kembali ke si bandarnya
Pokoknya di bursa semua mungkin Pak, bandar kalo bisa jual di gopek mana mau jual di sapek
:ghost:","AGAR,MPPA",5:46:53 PM,Tuesday April 6 2021,Hapus
504,505,Jutha Bram,"Pak @ahauw bisa jadi gak ada plot twist harga saham diangkat agar si Anderson memilih utk mengambil ER drpd MPPA group membayar USD 300jt tersebut.
Krn kan lbh murah naikin harga saham drpd menebus USD300jt?","AGAR,MPPA",5:46:39 PM,Tuesday April 6 2021,Hapus
505,506,Achilles JoKer,Scr valuasi mahal mppa.. Begitu ringkasan nya om?,MPPA,5:44:23 PM,Tuesday April 6 2021,Hapus
506,507,Hauw,"Membalas : Beginian tau dr mana ko Baru jua kmrin saya MPPA
Diitung
300 juta USD dikali 14500
Dibagi 1,4 miliar lembar saham

Dapet harga konversi 3100 selembar",MPPA,5:42:53 PM,Tuesday April 6 2021,Hapus
507,508,Achilles JoKer,"Membalas : 3100 loh selembar
Beginian tau dr mana ko
Baru jua kmrin saya MPPA",MPPA,5:42:48 PM,Tuesday April 6 2021,Hapus
508,509,Hauw,"Soalnya 300jt usd = 4,4T give or take
Dan kalo 4,4T jadi 1,4 miliar lembar saham...
Wow itu mahal banget
3100 loh selembar
Padahal harga transaksinya 404
I think beritanya mungkin yg ngaco, kelebihan 0 nya 1 kali   masa ada org yg mo bli BVPS 27 di harga 3100
Itu ga akan eksekusi
Inget itu namanya exchangeable rights
Hak untuk ditukar menjadi saham
Hak. Bukan kewajiban",MASA,5:41:22 PM,Tuesday April 6 2021,Hapus
509,510,nathan,"Membalas : Kl cocokmology nya Temasek dkk yg beli. Dilihat dr shareholder 5% above di LPPF skrg dari Singapore semua. Dan hari demi hari ke
Bisa ke 3000 dong ya",LPPF,5:40:03 PM,Tuesday April 6 2021,Hapus
510,511,Hauw,"Tp kalo MPPA jelas bersihin semua lebih baik wkkwwk
Membalas : Too much good news?
Uda naik terlalu cepet dalam waktu super singkat","GOOD,MPPA",5:39:51 PM,Tuesday April 6 2021,Hapus
511,512,Aliong,"Membalas : I also sell MLPL on strength
Too much good news?","GOOD,MLPL",5:39:49 PM,Tuesday April 6 2021,Hapus
512,513,Jutha Bram,"Membalas : Dibeli Gojek/Grab/Temasek
Kl cocokmology nya Temasek dkk yg beli.
Dilihat dr shareholder 5% above di LPPF skrg dari Singapore semua.
Dan hari demi hari kepemilikan publik selalu tergerus...

Entah drama apa yg akan terjadi ya pak ",LPPF,5:39:21 PM,Tuesday April 6 2021,Negatif
513,514,Hauw,"I also sell MLPL on strength
Naiknya uda kebangeten, beritanya udah priced in",MLPL,5:39:00 PM,Tuesday April 6 2021,Bingung
514,515,Aliong,"Membalas : Aduu baca naik dikit bang  
Hehe iya si, om patwal lg ciamik semua. Analoginya jd sos di mppa, buy mlpl kalo gini kan, dpt fresh money tu mlpl

Ini yg crossing kmrn itu jgn2 ya di 400an","BACA,MLPL,MPPA",5:38:48 PM,Tuesday April 6 2021,Hapus
515,516,Hauw,"Sell on strength
Aduu baca naik dikit bang  
Membalas : Kalo power naikin nya paling gede Gojek, ya Gojek yg dibawa2. Saat ini Gojek karena semua ngeliat valuasi ARTO ngiler wkwkk
Ini lho wkwkw
","ARTO,BACA",5:34:47 PM,Tuesday April 6 2021,Positif
516,517,Aliong,"Membalas : Dibeli Gojek/Grab/Temasek
Gojek yg beli ya ? Kirain grab kan masi sinergian sama ovo

Berarti mlpl cuan banyak dong om?",MLPL,5:34:45 PM,Tuesday April 6 2021,Positif
517,518,Hauw,"Bisa dibaca sendiri ya Pak/Bu : Perseroan MENJUAL saham MPPA
MLPL yg jual jadi dia unlock value
Barang di harga 26 dijual di 404
Ada yg segila itu buat beli?
Ga ada
Next dia akan rights issue
Dan pembeli itu most likely akan dapet harga bawah untuk naikin kepemilikan, sementara Riady clan udah dapet duit dr pembeli untuk maintain kepemilikan","MLPL,MPPA",5:33:57 PM,Tuesday April 6 2021,Hapus
518,519,Billy,"Membalas : Setujuu pak. Money management tetap pwnting yah
Saya juga copet sana copet sini kok.. Klo udh ada feeling ga bagus saya out batasi cl.. Saya perketat dimarket saat ini jadi 3%.. Tp ketika saham nya ternyata naik saya ga sungkan untuk masuk lg.. Klo emg masih sesuai dgn setup saya.. Intinya belajar disiplin aja mumpung gerakan kita masih lincah, kecuali ya modal pak David udh puluhan or ratusan M  ",SINI,5:32:39 PM,Tuesday April 6 2021,Hapus
519,520,nathan,Matahari di beli Gojek? Lppf bisa ke 3 ribu hu?,LPPF,5:31:40 PM,Tuesday April 6 2021,Positif
520,521,Hauw,"Membalas : boleh tau news nya apa koh?
Matahari?
Dibeli Gojek/Grab/Temasek
Ga tau yang mana
Bisa diplintat plintut
Kalo power naikin nya paling gede Gojek, ya Gojek yg dibawa2. Saat ini Gojek karena semua ngeliat valuasi ARTO ngiler wkwkk",ARTO,5:30:54 PM,Tuesday April 6 2021,Hapus
521,522,Chak Roy,"Membalas : Pak @JuthaBram kan juga pena ngomong di sini. Fundamental dari corporate action lebih kuat dari apapun
Mantab ini yg ane pegang selalu kepentingan perusahaan",SINI,5:26:37 PM,Tuesday April 6 2021,Hapus
522,523,Tj@,BBHI bakal suspend lagi gak ya besok?,BBHI,5:25:51 PM,Tuesday April 6 2021,Negatif
523,524,Hauw,Pak @JuthaBram kan juga pena ngomong di sini. Fundamental dari corporate action lebih kuat dari apapun,SINI,5:25:39 PM,Tuesday April 6 2021,Positif
524,525,Hauw,"Membalas : yg erat sama corporate action ya berarti kan
Ya ini salah satu alesan",SATU,5:25:19 PM,Tuesday April 6 2021,Hapus
525,526,Hauw,"Stonks maksudnya saham yg gak related ke bursa sama sekali. Digerakin ama pihak2 tertentu untuk kepentingan tertentu. Contoh SAME EMTK, ASSA ESSA, ABBA MARI, AMRT BFIN, ISAT FREN
Kalo mirip ama isinya grup Ci @Ritaefendy ya karena emang saya sering follow Cici, bahkan blajar dari Cici juga.
Saya pribadi sering nyontek, dan menurut saya salah satu skill paling penting di bursa ini adalah nyontek. Harus tau stockpick mana yang bagus dan mantep kalo difollow  ","ABBA,AMRT,ASSA,BFIN,EMTK,ESSA,FREN,ISAT,MARI,SAME,SATU",5:24:05 PM,Tuesday April 6 2021,Bingung
526,527,Hauw,"Kalo ngomonginnya uda saham lapis tiga bangetttttttttttttttttttttttttttt
Kayak BEKS
Katanya pump and dump
Gerakin massa",BEKS,5:22:06 PM,Tuesday April 6 2021,Hapus
527,528,Virgaust,"Membalas : Sama temen2 di sini saya mon maap nga nongol lama sekali, kalo nongol jarang2, dan jarang sekali kasi view. Soalnya grup emang u
it's ok koh, yg paling berharga dari grup ini adalah global viewnya, insight teknikalnya dan lain2.
ini yg jadi bekal buat saya pribadi dan mungkin teman2 yg lain untuk screening sendiri.
kalo dikasih stockpick ya bonus    ",SINI,5:21:59 PM,Tuesday April 6 2021,Hapus
528,529,Hauw,"Kalo fund manager beli saham abal2 jeblok 20%, dipecat si fund manager
Na soal saham sama
Kalo kita sebutny BRI Mandiri dan jalan maka good no problem
Tapi kalo sebutnya AGRO
BRIS
BBKP
Katanya pompom","AGRO,BBKP,BRIS,GOOD",5:21:22 PM,Tuesday April 6 2021,Hapus
529,530,Billy,"Membalas : Sama temen2 di sini saya mon maap nga nongol lama sekali, kalo nongol jarang2, dan jarang sekali kasi view. Soalnya grup emang u
Ga bisa gtu dong.. Banyak Ciwik2 nunggu koko hauw disini",SINI,5:21:19 PM,Tuesday April 6 2021,Hapus
530,531,Hauw,"Sama temen2 di sini saya mon maap nga nongol lama sekali, kalo nongol jarang2, dan jarang sekali kasi view. Soalnya grup emang uda terlalu gede, tapi saya setiap kali ada stockpick selalu share ke Pakdhe dan Pakdhe kan juga sering update2 view jadi nggak masalah
Permasalahan juga akhir2 ini market tidak kondusif untuk barang2 umum, jadi yg gerak rata2 saham aneh2 yg jarang naik panggung. Memang mereka manfaatin lubang kosong di market ini untuk take the spot
Barangnya rata2 barang2 aneh
Inget omongan Peter Lynch ya",SINI,5:20:25 PM,Tuesday April 6 2021,Hapus
