,Data,User,Pesan,Jam,Tanggal,Status
260,261,Fajar Oktavaria,"kalo belum paham dan gurunya ga muncul di mention aja atau di personal chat, saat itu saya belajar pola pola sampai rewel bener pc pakde   ",1:27:46 PM,Saturday March 27 2021,Hapus
261,262,Hendro Masori,"Disini semua masih belajar kok
Makanya kalau ada view yg berbeda bisa untuk masukan",1:26:23 PM,Saturday March 27 2021,Hapus
262,263,Hendro Masori,"Dan yg paham mau sharing
Gak cuma senyum2 doang",1:25:44 PM,Saturday March 27 2021,Hapus
263,264,Hendro Masori,Nah gini khan keren. Grup isinya diskusi bukan debat kusir atau bullying,1:25:31 PM,Saturday March 27 2021,Hapus
264,265,Hendro Masori,Nanti kasih password ke HP,1:24:52 PM,Saturday March 27 2021,Hapus
265,266,Hendro Masori,"Membalas : Download apa nama aplikasinya?
Pake telegram web paling simple",1:24:36 PM,Saturday March 27 2021,Hapus
266,267,qodri,"iya pak, tp seru jg kl kt diskusi kasikan chart d sini, trs kt masing2 ajukan teknik entry",1:18:39 PM,Saturday March 27 2021,Hapus
267,268,Meneer Greg,"Membalas : iya ga kelar2 soalnya g bahas trading plan scr keseluruhan qiqiq
Agree...

Memang harusnya satu kesatuan
Membalas : Bagus topiknya pak, saya jd semangat baca satu per satu chat nya dan save beberapa yang menurut saya bisa dijadikan pelajaran
Dan memang penting pak",1:17:22 PM,Saturday March 27 2021,Hapus
268,269,Andreas Teddy,"Membalas : Wah, hot topics ini CL/SL Daripagi belum kelar  
Bagus topiknya pak, saya jd semangat baca satu per satu chat nya dan save beberapa yang menurut saya bisa dijadikan pelajaran  
",1:16:04 PM,Saturday March 27 2021,Hapus
269,270,qodri,"Membalas : Minervini itu juga ga pernah average down ternyata...just cut if you make wrong decision.
makk minervini bandingannya ah, dia presisi entrynya uda profesional bgt, jgn samain dg yg masi belajar..
kl uda sekelas paul tudor jones, minervini, peter brandt , michaelle koenig, jason leavitt g usa d tny lg mereka liat chart sekilas aja uda tegambar d kepala mereka entry exit hehe",1:13:17 PM,Saturday March 27 2021,Hapus
270,271,DenmasBams,"Membalas : Dia tipe black and white menurut saya, kl salah ya sudah, cutloss, cari yg lain lagi... Tapi bagusnya dia tipe yang mau belajar
Iya bener mbak...makanya dia sukses jadi trader...    ",1:12:16 PM,Saturday March 27 2021,Hapus
271,272,qodri,"Membalas : Wah, hot topics ini CL/SL Daripagi belum kelar  
iya ga kelar2 soalnya g bahas trading plan scr keseluruhan qiqiq",1:11:51 PM,Saturday March 27 2021,Hapus
272,273,Kaanz ,"Membalas : Nah kalau kita belajar dari pengalaman Pakdhe dan senior2 Traders di sini, start small jadi walaupun rasain loss, masih ga bikin
Betul pak benhan saya juga mikir sayang modal segini aja naik turun, kalo di hitung dari jurnal trading masih tergolong impas sama modal dulu , mau nambah modal, masih mikir dulu, lah kamu aja belum bisa kasih cuan konsisten mau nambah modal iya kalo profit kalo los bisa berabe  ",1:11:48 PM,Saturday March 27 2021,Hapus
273,274,Fajar Oktavaria,"Membalas : Ini nih yg namanya cut your loss and protect your profit  
berkat guru-guru disini pak benhan  
semenjak para guru disini sharing pengalaman, saya berpendapat tidak perlu waktu lama untuk bisa ""cut your loss and protect your profit"" atau sederhanakan saja menjaga modal
cukup akui kesalahan dan belajar dari kesalahan   
*notes jika ada yang bertanya saat itu kesalahan terbesar saya dimana, itu saat asri dan dkft htf (disini saya tidak mempersiapkan TS ataupun SL)",12:59:50 PM,Saturday March 27 2021,Negatif
274,275,Benhan,"Membalas : sudah tp di 450 pak kemarin karna sudah 3x tidak kuat close diatas itu tapi jika kemarin saya belum tp saya masang ts di 414 (-4
Ini nih yg namanya cut your loss and protect your profit  ",12:54:37 PM,Saturday March 27 2021,Hapus
275,276,Ninok Eyiz,"Membalas : Saya lagi mau coba ini di next trade: never average down. Kalau loss artinya kita salah masuk, ya cepat keluar. Cari opportunit
Saya ikut yg ini juga. CL dengan tabah dan berani.  cari profit di emiten lain aja.",12:50:05 PM,Saturday March 27 2021,Hapus
276,277,Rita Efendy,"*Indonesia Investment Education (IIE) are inviting you to a scheduled Zoom meeting.*

With: 
*Bapak. Adrian Syarkawie*
*_CEO_*
*PT Mahaka Media Tbk (ABBA)*
*PT Mahaka Radio Integra Tbk (MARI)*

*Bapak Henky Prihatna*
*Digital Advisor*

:pushpin: Topic: 
*Mahaka Group s Digital Transformation*
 
:date: Date: 
*Saturday , 27th March 2021*

:alarm_clock: Time:
*1.00-3.00 pm*

Agenda:

:pushpin: Presentation
:pushpin: Q & A
:pushpin: Technical Review by *Glen Riyadi*

Hosted By: 
*Willinoy Sitorus*
*Rita Efendy*

Free but Limited Slots !
Kindly Note Down The Time and Date*

Join Zoom Meeting
https://us02web.zoom.us/j/85816716575?pwd=SXR4UkR2aCtHbGpja1VZNUxPa0g1dz09

Meeting ID: 858 1671 6575
Passcode: 434972
=======

YouTube Live Streaming :arrow_down::arrow_down::arrow_down:

https://www.youtube.com/watch?v=shUvcKuNy88

*_Don t forget to Follow, Like and Share_*:rainbow:",12:48:45 PM,Saturday March 27 2021,Hapus
277,278,Benhan,"Membalas : engga cutloss jadinya pak, malahan jadi profit  
Benar, maksudnya dah pasang stoploss buat Senin? Kemungkinan bisa turun lagi nih",12:48:26 PM,Saturday March 27 2021,Negatif
278,279,Fajar Oktavaria,"Membalas : Mantap, set stoploss di berapa skrg DOID
engga cutloss jadinya pak, malahan jadi profit  ",12:44:58 PM,Saturday March 27 2021,Positif
279,280,Benhan,"Membalas : ini pada case saat terlanjur dalam https://www.tradingview.com/x/bvz254Wp/
Mantap, set stoploss di berapa skrg DOID",12:43:55 PM,Saturday March 27 2021,Hapus
280,281,Fajar Oktavaria,"Membalas : Smra bisa long ya pak?
long term ? saya rasa bisa, itu mau RI *tapi tetap siapkan trading plan",12:43:19 PM,Saturday March 27 2021,Hapus
281,282,Bu Nana,"Membalas : Mau corporate action Bu, coba diriset
Iya baca disini kata bu Rui mau RI",12:43:10 PM,Saturday March 27 2021,Hapus
282,283,Benhan,"Membalas : Smra bisa long ya pak?
Mau corporate action Bu, coba diriset",12:42:35 PM,Saturday March 27 2021,Hapus
283,284,Bu Nana,"Membalas : monggo https://www.tradingview.com/x/1sWGUIll/ @artomoroterus *revisi, tadi fibonya belum saya ubah
Smra bisa long ya pak?",12:42:09 PM,Saturday March 27 2021,Hapus
284,285,Down now,"Membalas : Temen disini waktu covid bulan Maret ada yg potensi loss sampai 70% tapi habis skg sdh berbalik profit hampir 100%..klau ada ang
   ",12:42:02 PM,Saturday March 27 2021,Hapus
285,286,Rui :rocket: :speedboat::dancer: ,"Membalas : Minervini itu juga ga pernah average down ternyata...just cut if you make wrong decision.
Dia tipe black and white menurut saya, kl salah ya sudah, cutloss, cari yg lain lagi... Tapi bagusnya dia tipe yang mau belajar dari kesalahan, which make him a legendary trader

He religiously stick to his trading style and trading plan, and keep practicing and improving on it makanya jadi top",12:38:01 PM,Saturday March 27 2021,Hapus
286,287,Hendro Masori,"Baru liat EIDO...
Ini adalah foto
Sayang weekend. Senin IHSG suka amnesia.   ",12:37:23 PM,Saturday March 27 2021,Hapus
287,288,DenmasBams,"Membalas : Saya lagi mau coba ini di next trade: never average down. Kalau loss artinya kita salah masuk, ya cepat keluar. Cari opportunit
Minervini itu juga ga pernah average down ternyata...just cut if you make wrong decision.",12:34:05 PM,Saturday March 27 2021,Negatif
288,289,Benhan,"Membalas : Photo
Kalau lewat 1040, saya beli. Sama kayak analisa @sitotom tadi
",12:32:22 PM,Saturday March 27 2021,Positif
289,290,Fajar Oktavaria,"Membalas : Neck line smra yg dimaksud di brp pak Fajar?
neckline CnH berada di area 900-920 (sebenarnya 895-915 tapi saya gunakan angka psikolog aja dan saya ga suka angka ganjil  )",12:32:18 PM,Saturday March 27 2021,Hapus
290,291,Bu Nana,"Membalas : bukan berarti tidak boleh, jika dana terbatas lebih disarankan untuk cl saja apalagi proporsi per emitennya sudah lebih dari 50%
Ya pak Fajar trimakasi utk memperjelas kriteria CL vs Avrg down
Membalas : saya beruntung di smra untuk tetap bertahan mentalnya buat beli di deket area necklinenya
Neck line smra yg dimaksud di brp pak Fajar?",12:28:43 PM,Saturday March 27 2021,Hapus
291,292,Fajar Oktavaria,"Membalas : Saya waktu itu beli jg agak tinggi Bu, avg d 1040, waktu menyentuh 990 saya CL, lalu sy pantau karena saya cukup yakin ini hanya
saya beruntung di smra untuk tetap bertahan mentalnya buat beli di deket area necklinenya    ",12:26:53 PM,Saturday March 27 2021,Netral
292,293,Bu Nana,"Pak Benhan RR nya mirip ya pak?
Ini adalah foto
Membalas : Ada peluang #SMRA ...kalo price >1040 ambil posisi entry https://www.tradingview.com/x/4AKP6cYo/
Noted pak Tommy trimakasi sharingnya
Membalas : kalo saya setuju cara Ko MY , CL separuh dulu ketika turun, ketika sdh rebound naik bisa buyback lagi
Sy uda cl smua",12:21:08 PM,Saturday March 27 2021,Hapus
293,294,Rui :rocket: :speedboat::dancer: ,"Membalas : Ada peluang #SMRA ...kalo price >1040 ambil posisi entry https://www.tradingview.com/x/4AKP6cYo/
Thank you sharingnya kak, ini yg bikin saya yakin krn dr candle weekly terlihat itu ekor panjang sekali dan volume membesar

@artomoroterus  mungkin beda pandangan saja Bu, baiknya kl trading itu tetap pada analisa sendiri dan trading plan sendiri, karena kalau loss ataupun cuan itu yg kena imbas kita sendiri, bukan orang lain

Minta pendapat itu bagus buat referensi saja, jangan sampai terlalu mempengaruhi plan kita juga kalau memang dirasa plan kita sudah tepat

Dan kalau ternyata teman anda benar dan anda yang salah plannya, ya tinggal lain kali dijadikan rujukan ulang saat bikin plan baru",12:20:00 PM,Saturday March 27 2021,Bingung
294,295,Fajar Oktavaria,"Membalas : Berarti ngga bole avrg down?
bukan berarti tidak boleh, jika dana terbatas lebih disarankan untuk cl saja apalagi proporsi per emitennya sudah lebih dari 50%",12:18:57 PM,Saturday March 27 2021,Bingung
295,296,Bu Nana,"Saya hbs CL bbrp saham , makanya cari ganti , posisi triangle eh blm bo malah avrg down tapi malah saham tsb naik lagi dgn akumulasi asing hehe kadang kedistract antara akum asing vs support resis",12:17:31 PM,Saturday March 27 2021,Positif
296,297,Bu Nana,"Membalas : Kalau benar avg Anda 1020, ga perlu ragu Bu. Saya rasa Senin ini ga akan sempat avg down karena harganya dah naik duluan
Tadi pagi saya diskusi ama tmn via pm di bantah ama dia, jelek itu smra , makanya saya cari second opinion",12:15:42 PM,Saturday March 27 2021,Negatif
297,298,Benhan,"Membalas : Saya lagi ragu pak Rakhmad, krn uda tinggi tapi masi uptren dan topik pagi ini Adalah avrg down
Kalau benar avg Anda 1020, ga perlu ragu Bu. Saya rasa Senin ini ga akan sempat avg down karena harganya dah naik duluan ",12:14:40 PM,Saturday March 27 2021,Positif
298,299,Bu Nana,"Ya bu Rui, CL trus serok bawah, note n makasi plan nya",12:14:11 PM,Saturday March 27 2021,Hapus
299,300,Bu Nana,"Saya lagi ragu pak Rakhmad, krn uda tinggi tapi masi uptren dan topik pagi ini   Adalah avrg down",12:12:00 PM,Saturday March 27 2021,Negatif
300,301,Frendi cari-ara,"Membalas : Nah ini ilustrasi yg baik. 1. Avg 1040, avg down lagi di 990. Skrg harga di 1005 2. Avg 1040, CL di 990, masuk di 950. Skrg harg
Yg begini masuk akal cuma kalo pemula kayak saya, ga boleh banyak brg. Susah mantau dan hitung nya. Memang hrs punya stock universe sendiri jd luar kepala kalo ada deviasi lgsg tau what to do",12:11:03 PM,Saturday March 27 2021,Hapus
301,302,Benhan,"Membalas : Saya waktu itu beli jg agak tinggi Bu, avg d 1040, waktu menyentuh 990 saya CL, lalu sy pantau karena saya cukup yakin ini hanya
Nah ini ilustrasi yg baik.
1. Avg 1040, avg down lagi di 990. Skrg harga di 1005
2. Avg 1040, CL di 990, masuk di 950. Skrg harga di 1005.

Hitung aja sendiri mana yg lebih baik posisinya  
",12:08:18 PM,Saturday March 27 2021,Hapus
302,303,Fajar Oktavaria,"Membalas : ini pada case saat terlanjur dalam https://www.tradingview.com/x/bvz254Wp/
saat itu pertama kali entry (22 jan) saya berpikir itu adalah posisi demand dan berharap besar untuk rebound, namun saat entry tersebut dikarenakan ada kesibukan sehingga saya baru cek olt pada tanggal 27 jan saat itu saya buka olt sudah loss 15%, pada titik ini sama seperti kebanyakan trader lainnya saya sedikit frustasi berpikir mau cl namun terlanjur dalam   
sehingga saya memutuskan wait n see terlebih dahulu, dan pada tanggal 16 februari loss saya sudah menjadi 7%, dititik ini lagi lagi saya bingung ingin memutuskan cl namun cl saya selalu saya batasi di 4-6% sehingga lagi-lagi saya memutuskan untuk wait n see
dan pada tanggal 23 februari saya melihat chart doid gagal dalam menembus resistnya pada sekitar angka 330 disini saya berspekulasi saat itu doid sedang konsolidasi di area 280-330, sehingga saya memutuskan akan melakukan avg down jika harga sudah menyentuh area supportnya di 280-290
pada tanggal 9 maret harga menyentuh area support tersebut saya sudah avg down (Sehingga avg saya ada di 321) disini saya berasumsi doid akan mencoba ke area resistnya lagi dan saya melihat potensi dobot jadi saya memutuskan akan tp di sekitar angka 326-330 jika tidak berhasil confirm dobot

maaf story telling saya jelek    ",12:07:39 PM,Saturday March 27 2021,Bingung
303,304,Chezy,"Membalas : Berarti ngga bole avrg down?
Saya sih mending beli lagi di akun lain, minimal punya 2 akun lah klo saham tuh",12:05:18 PM,Saturday March 27 2021,Hapus
304,305,Benhan,"Membalas : Avg down di saham sebenarnya sama saja membeli lagi saham (tapi code sahamnya sama) di harga yang lebih rendah berharap akan nai
Avg down biasanya selalu subjektif, didasari hope hehe...
Saya setuju, pindah entry yg lain lebih baik, CL ketika masih small loss",12:05:11 PM,Saturday March 27 2021,Hapus
305,306,Rui :rocket: :speedboat::dancer: ,"Membalas : Bu Rui gimn klo di case smra?
Saya waktu itu beli jg agak tinggi Bu, avg d 1040, waktu menyentuh 990 saya CL, lalu sy pantau karena saya cukup yakin ini hanyalah koreksi saja setelah BO berdasarkan mengecilnya volume.
Jadi waktu bottoming hari kamis terlihat bikin ekor panjang, saya masuk lagi di 950",12:04:43 PM,Saturday March 27 2021,Hapus
306,307,Benhan,"Membalas : Berarti ngga bole avrg down?
Bukan ga boleh tapi risk rewardnya besar yg mana",12:03:56 PM,Saturday March 27 2021,Hapus
307,308,Benhan,"Membalas : Hahaha bener hu Benhan kalo udah ngerasain bakal tau, better kalo pernah loss dulu baru mikir trading itu ternyata bukan easy mo
Nah kalau kita belajar dari pengalaman Pakdhe dan senior2 Traders di sini, start small jadi walaupun rasain loss, masih ga bikin bangkrut tapi knowledge from direct experiencenya tetap dapat. Itu benefitnya ikut grup TT ini",12:02:28 PM,Saturday March 27 2021,Hapus
308,309,Rui :rocket: :speedboat::dancer: ,"Membalas : ini pada case saat terlanjur dalam https://www.tradingview.com/x/bvz254Wp/
Mantap ini!!     

Kalau saya sendiri waktu CENT turun k bawah 250 saya CL krn beli avg up jdnya dpt di 262
Kamis setelah bottom lalu membentuk hammer hijau dg volume bagus baru saya masuk lg, di 250 juga",12:02:02 PM,Saturday March 27 2021,Positif
309,310,Hatsuko,"Membalas : Average down saya selama ini cuma berhasil untuk keluar di break even modal. Dan itu butuh berminggu2 nunggu reversalnya... Di
Avg down di saham sebenarnya sama saja membeli lagi saham (tapi code sahamnya sama) di harga yang lebih rendah berharap akan naik ke harga breakevennya atau lebih. Sama saja dengan cutloss saham tadi terus membeli saham lain yang diharapkan akan naik juga (cuma kode saham nya pasti berbeda). Karena sudah salah posisi harusnya jangan avg down. Pindah ke lain saham.",11:56:54 AM,Saturday March 27 2021,Negatif
310,311,Bu Nana,"Membalas :        Menurut saya CL ataupun avg down, tergantung penggunaannya tepat atau tidak dan ini butuh jam terbang, dimana saya
Bu Rui gimn klo di case smra?",11:53:47 AM,Saturday March 27 2021,Hapus
311,312,Kaanz ,"Hahaha bener hu Benhan kalo udah ngerasain bakal tau, better kalo pernah loss dulu baru mikir trading itu ternyata bukan easy money ",11:53:42 AM,Saturday March 27 2021,Hapus
312,313,Rui :rocket: :speedboat::dancer: ,"Membalas : Biar semangat jangan lupa kita menari dulu ya cii SAME na SAME na hey.. heyy..
      

Menurut saya CL ataupun avg down, tergantung penggunaannya tepat atau tidak dan ini butuh jam terbang, dimana saya sendiri masi sangat kurang

Yang salah itu kalau tidak introspeksi dan review lalu melakukan kesalahan yang sama diulang2 sampai habis modal",11:51:14 AM,Saturday March 27 2021,Hapus
313,314,Bu Nana,"Membalas : Wuidih pada berani yaak avrg don
Berarti ngga bole avrg down?",11:46:03 AM,Saturday March 27 2021,Hapus
314,315,Bu Nana,Tapi kadang lupa beli klo ngga cicil,11:39:45 AM,Saturday March 27 2021,Hapus
315,316,hery,"Membalas : Dah di baca blm buku nya  
baru mulai di pdf. mau cari buku fisik aja, lebih nyaman  ",11:38:40 AM,Saturday March 27 2021,Hapus
316,317,Bu Nana,Smra masi uptren,11:38:22 AM,Saturday March 27 2021,Positif
317,318,Billy,"Membalas : guilty as charged
Dah di baca blm buku nya  ",11:38:07 AM,Saturday March 27 2021,Hapus
318,319,Ed Suwu,"Membalas : Kalau avg nya segitu, harga closing kemarin 1005, kenapa avg down? Mending tunggu dia konfirm naik baru avg up
Kurang lebih saya sama dgn Om Ben",11:37:39 AM,Saturday March 27 2021,Hapus
319,320,Bu Nana,"Membalas : Bisa tolong kasih tanda beli awalnya dititik mana dan knp beli d situ?
Buat nandain pak biar ngga lupa beli",11:37:13 AM,Saturday March 27 2021,Hapus
320,321,Dessy Fang,"Mnurut sy gitu hehe..

Krn pas awal2 tradding lbh sering cutloss, jd ke-trigger utk belajar...",11:36:44 AM,Saturday March 27 2021,Hapus
321,322,Tommy Daniel,"Membalas : Kalo keseringan cutloss modal bisa abis... Kalo pake uang dingin mending hold aja
Jadi investor ya instead of trader  ",11:36:03 AM,Saturday March 27 2021,Hapus
322,323,Dessy Fang,"Klo abis cutloss trs mperbaiki posisi entry en strategi tradding, bisa menutupi loss sblmny",11:35:38 AM,Saturday March 27 2021,Hapus
