,Data,User,Pesan,Saham,Jam,Tanggal,Status
604,605,Billy,"*IDX indexing KTA with Mr Laksono Widodo*
_Eimi Setiawan, Verdhana_

_*Our take*: IDX converted all of its index weighting calc to free float market cap which will affect low free float company weighting (e.g. HMSP). This change will be implemented in 3 stages starting in June._

  *View on current market condition.* Overall trading value has declined  which was driven by lower retail trading value (40-50% value decline in retail brokers during Mar-Apr) and also domestic/foreign inst. lower trading value contribution at 14%/22% in 1Q21 (vs. 30%/35% historically).

  *All index weighting calculation* to be converted to capped free float market cap (FFA) from previously full market cap (FMC). Index that will be affected: JCI, JII, SRI-KEHATI, etc whereas LQ45 and IDX indexes has already used FFA method since 2019.

  *Tech listing free-float calc*. Consistent to existing stocks. Any non-founding shares, non-mgt, non-treasury shares, and not exceeding 5% will be accounted as free-float. The scope for future revision on this classification can't be ruled out.

- To further incentivize tech co listing in Indonesia, *IDX will address 3 issues*: 1) Allowing multiple voting shares; 2) Loss making company to be included in main board; and 3) Non-preemptive right issue to be more than 10% of outstanding shares within 2 years. On the indexing, there are currently doing internal discussion to establish IDX tech company board.

- On operational side, there will be *no change* on the ARB/ARA and trading operational hour *until pandemic ends*.","MAIN,TECH",5:27:09 AM,Tuesday April 20 2021,Hapus
605,606,Juragan Telor,"Membalas : Dikira nya bandar lokal nya ihsg copeter  , ini whales international uang nya ga berseri
Bearti si tukang haram itu ga punya barang ya om",UANG,4:20:50 AM,Tuesday April 20 2021,Hapus
606,607,Chezy,"Membalas : Apakah akan Arb berhari2....
Dikira nya bandar lokal nya ihsg copeter  , ini whales international uang nya ga berseri",UANG,4:05:53 AM,Tuesday April 20 2021,Bingung
607,608,Meneer Greg,"Membalas : Padahal UST turun kok equity market bergejolak ya pak meneer
Either equitynya ngawur salah arah atau korelasinya sudah putus  
Kalau di mainstream media sepertinya mulai sudah tidak dihebohkan lagi itu yield UST...

Anyway, mari kita urus bursa masing2 besok.  ",MARI,11:29:25 PM,Tuesday April 20 2021,Hapus
608,609,Arief,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
Minggu depan aja ye hu lanjut gerakny  ",ASSA,11:06:36 PM,Tuesday April 20 2021,Hapus
609,610,Nanang Eko,"SAME lanjut ngegas??
Ini adalah foto
",SAME,10:41:36 PM,Tuesday April 20 2021,Positif
610,611,angling iman p,antm ara amin,"AMIN,ANTM",10:10:46 PM,Tuesday April 20 2021,Positif
611,612,Erich,"Membalas : Photo
pada tepe pindain dana ke em..makanya emiten2 ihsg mulai bbrp yg break ath atau break high 1yr diem2..cuma di kamuflase ihsg merah dengan mark down finance      ",MARK,9:52:10 PM,Tuesday April 20 2021,Bingung
612,613,Meneer Greg,"Membalas : Hold on for Dear Life   alias di longg super longgg :rocket::rocket:
Ahhh...

Pegang seumur hidup
Atau sampai margin call  ",LIFE,9:51:27 PM,Tuesday April 20 2021,Bingung
613,614,Erich,"Membalas : Hodl?
Hold on for Dear Life   alias di longg super longgg :rocket::rocket:",LIFE,9:49:27 PM,Tuesday April 20 2021,Netral
614,615,Tomatto Tomatto,"Membalas : WOOD.png
Baru mau masuk wood titik entry di berapa ko billy",WOOD,9:49:23 PM,Tuesday April 20 2021,Hapus
615,616,nola,"Membalas : #SAME : another higher low? https://www.tradingview.com/x/okBq7QjX/
MA brp ini pak?
",SAME,8:44:52 PM,Tuesday April 20 2021,Bingung
616,617,Adam Mangalang,"SAME ( Selasa 20 April 2021)  ,

Hari ini SAME berhasil mantul dari supportnya di 515, sempat tersentuh kemudian dia membuat shadow.

Kalau dilihat dari chartnya, besok SAME berpotensi melanjutkan kenaikannya, dikarenakan pantulan dari support tersebut.
#analisis #bukanajakanbeli
Ini adalah foto",SAME,8:17:58 PM,Tuesday April 20 2021,Positif
617,618,Billy,"Membalas : #WOOD : fly, fly, fly   https://www.tradingview.com/x/dBY7I7uH/
  :rocket:",WOOD,8:06:49 PM,Tuesday April 20 2021,Positif
618,619,Bhagas,"Membalas : Bank Indonesia Holds Key Rate Steady and Cuts GDP Outlook [""https://www.bloomberg.com/news/articles/2021-04-20/bank-indonesia-h
  ",BANK,8:02:10 PM,Tuesday April 20 2021,Bingung
619,620,Meneer Greg,"Membalas : #SAME : another higher low? https://www.tradingview.com/x/okBq7QjX/
As long as 505 holds as support",SAME,8:00:55 PM,Tuesday April 20 2021,Netral
620,621,joshuatheo,wiimcycle maksudnya merk sepeda wimcycle kayanya pak   ,MERK,7:40:27 PM,Tuesday April 20 2021,Hapus
621,622,Yu. Ni,"Membalas : Besok naik lg dia, koreksi wajar
Ya semoga aja...uda 2 kali soalanya ga jadi TP Rals..bli di 600san bebrapa bulan lalu ..ngarep ke 1000 dlm waktu dekat...",RALS,7:37:58 PM,Tuesday April 20 2021,Positif
622,623,                     ,"Membalas : RALS malah turun...blm juga di TP
Besok naik lg dia, koreksi wajar",RALS,7:34:15 PM,Tuesday April 20 2021,Positif
623,624,Yu. Ni,RALS malah turun...blm juga di TP,RALS,7:31:24 PM,Tuesday April 20 2021,Negatif
624,625,Ptriz,Guys.. tanya donk. Mdka ktnya mau di buyback utk menjaga kestabilan Harga. Apakah boleh mulai cicil beli?,MDKA,6:29:51 PM,Tuesday April 20 2021,Positif
625,626,Novine 90210,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
wah kodenya udh lebih dr sekali dan closing jg cantik..
besok kena 2400 kah bisa2 Ko ?",ASSA,6:26:09 PM,Tuesday April 20 2021,Bingung
626,627,Aldo,"Membalas : ehem ehem eheeeeem.... dokter yang bulan madu dengan PNBS
ganti pasangan skr dg bris pak ","BRIS,PNBS",6:17:28 PM,Tuesday April 20 2021,Bingung
627,628,Yogi,"TRIN closing di atas MA 20 dan MA 5 indikator MACD golden cross , ini mengindikasikan adanya bullish reversal TP terdekat 200 , TP IDTC 500 :rocket: SL apa bila tembus support ke 2 yaitu di area 170
Disclaimer on IDTC research
Ini adalah foto",TRIN,5:55:31 PM,Tuesday April 20 2021,Bingung
628,629,hery,"Membalas : Lsip nya knapa ya ko dibuat sideways jg..
masih mending dibuat sideways pak. coba lihat apa yg terjadi dengan AALI   
Membalas : wkwk amienn Bank, Pnbs ama Btps uda luar biasa wkwk sisa Bris
ehem ehem eheeeeem.... dokter yang bulan madu dengan PNBS     
","AALI,BANK,BRIS,BTPS,LSIP,PNBS",4:52:09 PM,Tuesday April 20 2021,Hapus
629,630,Eviros,"Membalas : Iya simp itu dijagain banget, ihsg jatuh, dia ga bergeming... Sideways saja didunianya sendiri
Barang forever cheap   ",SIMP,4:49:16 PM,Tuesday April 20 2021,Hapus
630,631,Naufal,"Membalas : Crypto lg hangat banget diomongin dimana mana,kaya antm pas lagi meroket. Ntr turun juga pada diem semua  
Persis bgt ihsg bulan November Desember pak. Lonjakan investor baru gede bgt, nah kmrn baru keluar berita investor crypto melebihi investor saham ",ANTM,4:37:40 PM,Tuesday April 20 2021,Hapus
631,632,Candra wijaya,"Membalas : Crypto lg hangat banget diomongin dimana mana,kaya antm pas lagi meroket. Ntr turun juga pada diem semua  
yang kgk ikutan dibully  ",ANTM,4:28:45 PM,Tuesday April 20 2021,Hapus
632,633,Vincent,"Crypto lg hangat banget diomongin dimana mana,kaya antm pas lagi meroket. Ntr turun juga pada diem semua  ",ANTM,4:25:49 PM,Tuesday April 20 2021,Hapus
633,634,Hendra Choo,"Membalas : Bisikin pak  
DMAS yg kebeli tadi, masih cicil terus utk yg satu ini  .","DMAS,SATU",4:25:05 PM,Tuesday April 20 2021,Positif
634,635,WA,"Membalas : dpt satu juga tadi akhir nya   .
Bisikin pak  ",SATU,4:22:12 PM,Tuesday April 20 2021,Hapus
635,636,Severinus Utomo,"Membalas : semoga syariah2 bersinar 2021  
Giliran emas hitam dulu ya syariah sudah 2020 BRIS AGRO :))","AGRO,BRIS",4:18:56 PM,Tuesday April 20 2021,Bingung
636,637,Johny Asabro,"Membalas : Ini barang top five nya Schroder dan ada di porto bpjs.. Jd di jagain
Lsip nya knapa ya ko dibuat sideways jg..",LSIP,4:04:30 PM,Tuesday April 20 2021,Hapus
637,638,Hendra Choo,"Membalas : Udah kempes pak saham2 nya wkwk
dpt satu juga tadi akhir nya   .",SATU,4:02:59 PM,Tuesday April 20 2021,Hapus
638,639,Aldo,"Membalas : If... Harga diatas EMA50 lalu sideways disitu.. Bisa di lirik lg
wkwk amienn Bank, Pnbs ama Btps uda luar biasa wkwk sisa Bris","BANK,BRIS,BTPS,PNBS",3:51:39 PM,Tuesday April 20 2021,Hapus
639,640,Ardi,"Membalas : baja hitam bagus juga tu skrg
ampun om itu bukan kode  ",BAJA,3:46:24 PM,Tuesday April 20 2021,Bingung
640,641,Hendy Tan,"Membalas : syariah baja hitam dok       
baja hitam bagus juga tu skrg",BAJA,3:45:49 PM,Tuesday April 20 2021,Bingung
641,642,Ardi,"Membalas : semoga syariah2 bersinar 2021  
syariah baja hitam dok       ",BAJA,3:45:14 PM,Tuesday April 20 2021,Bingung
642,643,Aldo,"Membalas : BRIS.jpg
semoga syariah2 bersinar 2021  ",BRIS,3:43:10 PM,Tuesday April 20 2021,Positif
643,644,Danny Widianto,"Membalas : Ini barang top five nya Schroder dan ada di porto bpjs.. Jd di jagain
Iya simp itu dijagain banget, ihsg jatuh, dia ga bergeming... Sideways saja didunianya sendiri",SIMP,3:42:27 PM,Tuesday April 20 2021,Bingung
644,645,Rita Efendy,"*BRI Danareksa Sekuritas and Indonesia Investment Education are inviting you to a scheduled zoom meeting*

*Investalk Series :*
*KLBF, Get A Closer Look*

Speaker :
*Bernadus Karmin Winata   Director, Kalbe Farma*

Date :
*20 April 2021*

Time :
*15.30   16.30 WIB*

Hosted by :
*Natalia Sutanto   Equity Analyst, BRIDS*
*Rita Efendy   Investment Consultant*

Chartist:
*Yudi Chen*

Zoom Link :
https://bit.ly/InvestalkKLBF
Meeting ID : 874 9871 8058
Pass : 949637

=============================

YouTube streaming :arrow_down::arrow_down::arrow_down:

https://youtu.be/O1S5E7LQ8ps","KLBF,LINK",3:40:54 PM,Tuesday April 20 2021,Bingung
645,646,Billy,"Membalas : SIMP kuat bener diantara sawit lain emang grup salim no can can
Ini barang top five nya Schroder dan ada di porto bpjs.. Jd di jagain",SIMP,3:40:27 PM,Tuesday April 20 2021,Bingung
646,647,Ardi,SIMP kuat bener diantara sawit lain emang grup salim no can can  ,SIMP,3:39:35 PM,Tuesday April 20 2021,Positif
647,648,joshuatheo,"Membalas : SIMP.jpg
here we go again :rocket:",SIMP,3:37:45 PM,Tuesday April 20 2021,Positif
648,649,rigeladitya,bris irra kaef antm tins ... pokonya yang hype di akhir 2020 dan awal 2021 hu bill  ,"ANTM,BRIS,IRRA,KAEF,TINS",3:32:16 PM,Tuesday April 20 2021,Bingung
649,650,Hendra Choo,"BRMS pelan tapi pasti.
Ini adalah foto",BRMS,3:09:17 PM,Tuesday April 20 2021,Bingung
650,651,DiVeN Lee,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
IHSG : WIIM ASSA 
DJ : GOOGLE","ASSA,WIIM",3:08:56 PM,Tuesday April 20 2021,Bingung
651,652,Rifqi Nugroho,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
Kode lagi kah koh besok berayun lusanya kenceng tu sepeda  ",ASSA,3:08:06 PM,Tuesday April 20 2021,Bingung
652,653,Nauval,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
 waduh besok meroket ini wiimcyclenya",ASSA,3:06:31 PM,Tuesday April 20 2021,Bingung
653,654,Ardi,"Membalas : Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar .. Sama kaya waktu belajar sepeda.. Se
hu jgn kode mulu nanti takutnya maen asal haka aja  ",ASSA,3:05:58 PM,Tuesday April 20 2021,Bingung
654,655,Billy,"Membalas : Maaf saya pemula ,gak ngerti kak cara liat selling presure
Coba Google aja.. Skrg banyak kok.. Atau yutube.. Jgn putus Assa ya untuk terus belajar  .. Sama kaya waktu belajar sepeda.. Seneng dong dlu punya sepeda baru wiimcycle walaupun blm bisa naik nya tp ga pernah putus assa kan ampe bisa  ",ASSA,3:02:01 PM,Tuesday April 20 2021,Bingung
655,656,Parlin Hutapea,"Membalas : Lah saya kan tanya ,kata kk emtk jebakan
Yg ada selling pressure yg kuat itu bukan jebakan ?",EMTK,2:56:54 PM,Tuesday April 20 2021,Bingung
656,657,Adam Mangalang,"Watchlist Sore ini   :
- CENT
- FOOD

Jangan lupa money management  ","CENT,FOOD",2:55:50 PM,Tuesday April 20 2021,Bingung
657,658,OL00 Oles sandro,"Membalas : Jika mau share charts yg ada signal buy nya
Lah saya kan tanya ,kata kk emtk jebakan",EMTK,2:55:46 PM,Tuesday April 20 2021,Bingung
658,659,Erich,"Membalas : Ga tau deh.. ""Assa""l porto ijo aja  
lol...penuh kode2 di sini",SINI,2:49:18 PM,Tuesday April 20 2021,Bingung
659,660,apieth,Wood naik,WOOD,2:46:30 PM,Tuesday April 20 2021,Bingung
660,661,Billy,"Membalas : WOOD.png
Mau terbang ya km bid nya kok jadi tebel",WOOD,2:44:57 PM,Tuesday April 20 2021,Bingung
661,662,Novine 90210,"Membalas : ""assa""l ditutup di atas 1060 harus nya #WIIM aman untuk besok klo lanjut break out nya
ok noted keep assa ya...","AMAN,ASSA,WIIM",2:24:49 PM,Tuesday April 20 2021,Bingung
662,663,Tommy Hermes,WIIM mau nyusul HMSP,"HMSP,WIIM",2:23:24 PM,Tuesday April 20 2021,Bingung
663,664,Tio,"#WIIM
Ini adalah foto",WIIM,2:22:53 PM,Tuesday April 20 2021,Bingung
664,665,Tommy Hermes,"Membalas : MARI lah berdoa
AMIN","AMIN,MARI",2:22:21 PM,Tuesday April 20 2021,Bingung
665,666,hery,"Membalas : ""assa""l ditutup di atas 1060 harus nya #WIIM aman untuk besok klo lanjut break out nya
MARI lah berdoa","AMAN,MARI,WIIM",2:21:40 PM,Tuesday April 20 2021,Positif
666,667,Tommy Hermes,"Membalas : ""assa""l ditutup di atas 1060 harus nya #WIIM aman untuk besok klo lanjut break out nya
Kita serahkan kepada Tuhan yang maha Essa","AMAN,ESSA,WIIM",2:19:43 PM,Tuesday April 20 2021,Positif
667,668,hery,"Membalas : ""assa""l ditutup di atas 1060 harus nya #WIIM aman untuk besok klo lanjut break out nya
   
ATH yah","AMAN,WIIM",2:19:35 PM,Tuesday April 20 2021,Positif
668,669,Billy,"""assa""l ditutup di atas 1060 harus nya #WIIM aman untuk besok klo lanjut break out nya","AMAN,WIIM",2:18:52 PM,Tuesday April 20 2021,Positif
669,670,Ext,BBHI masih jadi gorengan yg sedikit lebih mahal dr gorengan pada umumnya,BBHI,2:14:57 PM,Tuesday April 20 2021,Positif
670,671,apieth,MARI wau,MARI,2:08:39 PM,Tuesday April 20 2021,Bingung
671,672,Faliq H,"Membalas : WIIM masih bisa masuk ga ya?
bisa, belum delisting",WIIM,2:08:28 PM,Tuesday April 20 2021,Positif
672,673,Tommy Hermes,WIIM masih bisa masuk ga ya?,WIIM,2:08:04 PM,Tuesday April 20 2021,Positif
673,674,Tee Stefanus,"Membalas : WIIM nya hu   mengerikan
Rokok pada gerak...",WIIM,2:07:43 PM,Tuesday April 20 2021,Bingung
674,675,Suryowirawan Wibisono,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
Gimana mas? berhasil pompom BNBA-nya ga?    ",BNBA,2:06:41 PM,Tuesday April 20 2021,Bingung
675,676,hery,WIIM nya hu   mengerikan,WIIM,2:03:40 PM,Tuesday April 20 2021,Bingung
676,677,Faliq H,"Membalas : essa menarik sangat
kenapa menarik?",ESSA,2:03:07 PM,Tuesday April 20 2021,Bingung
677,678,Ahmad Rifai,essa menarik sangat,ESSA,2:02:42 PM,Tuesday April 20 2021,Positif
678,679,Muhammad Fajar,Makasih abangnda udh langanan di sini   ,SINI,1:39:22 PM,Tuesday April 20 2021,Bingung
679,680,hery,RALS bobok dulu,RALS,1:39:20 PM,Tuesday April 20 2021,Negatif
680,681,nathan,"Membalas : sebelum RUPS bukan ya?
Annual report bukan pak? Udah ada asii di sb coba aja di liat yaaa",ASII,1:37:55 PM,Tuesday April 20 2021,Bingung
681,682,Jose - Aliran - YPC,hhhhmmmm..... Hawa2nya akhir tahun ini TT grup bisa kumpul2 di Bali sambil kondangan nih...    ,BALI,1:29:12 PM,Tuesday April 20 2021,Hapus
682,683,Billy,"Membalas : #wiim close diatas 1020 cakep ya hu  
Iya  ",WIIM,1:19:31 PM,Tuesday April 20 2021,Bingung
683,684,Vesilia Vebiola Vesi,"Membalas : eaaaaaaaaaaa....   bill the bull
@luckv02 ... Hu billy masih ngga percaya klo sy cwe tulen pak...",BULL,1:18:31 PM,Tuesday April 20 2021,Hapus
684,685,OL00 Oles sandro,"Membalas : hmm setau saya rising wedge itu pattern lanjutan ya , jadi trend pendahulunya bearish, klo essa kan bull ya ?
Jadi bukan ya","BULL,ESSA",1:17:49 PM,Tuesday April 20 2021,Hapus
685,686,Billy,"Membalas : Billy ko ini rising wedge juga ya
hmm setau saya rising wedge itu pattern lanjutan ya , jadi trend pendahulunya bearish, klo essa kan bull ya ?","BULL,ESSA",1:17:25 PM,Tuesday April 20 2021,Hapus
686,687,rizky y,"Membalas : Kalau ditanya target saya ga tau... Tugas trader adaptasi amati action.. Itu dikasih lama untuk bentuk base, klo price action tr
#wiim close diatas 1020 cakep ya hu  ",WIIM,1:15:38 PM,Tuesday April 20 2021,Bingung
687,688,hery,"Membalas : Billy Hu.. Mau tanya... Kalau rencana kita kapan ya?  
eaaaaaaaaaaa....   bill the bull",BULL,1:14:35 PM,Tuesday April 20 2021,Bingung
688,689,Vesilia Vebiola Vesi,"Membalas : Asii nya sih rencana rups tgl 22 pak.. Mungkin ga jauh2 dari itu..
Billy Hu..  Mau tanya... Kalau rencana kita kapan ya?  ",ASII,1:12:10 PM,Tuesday April 20 2021,Hapus
689,690,Billy,"Membalas : Billy hu nanya donk kalo lapkeu grup asii kira2 keluar kapan ya? thanks before
Asii nya sih rencana rups tgl 22 pak.. Mungkin ga jauh2 dari itu..",ASII,1:09:43 PM,Tuesday April 20 2021,Bingung
690,691,Friday7th,Billy hu nanya donk kalo lapkeu grup asii kira2 keluar kapan ya? thanks before,ASII,1:05:53 PM,Tuesday April 20 2021,Hapus
691,692,OL00 Oles sandro,mohon di bantu apa bener ini pola rising wedges idikasi saham akan berbalik arah di ESSA,"ESSA,POLA",12:51:35 PM,Tuesday April 20 2021,Hapus
692,693,Yosua,"Membalas : top 30 crypto pun merah semua kecuali si doge. ya klo yg main coin2 gaib pada kenceng ya ga ada bedanya kan sama main saham ihs
Crypto rebound nya kenceng .. ihsg rebound dikit besoknya turun makin dalem wkwk
",MAIN,12:38:28 PM,Tuesday April 20 2021,Bingung
693,694,Rakhmad Nirmawan Nofendi,"Membalas : Photo
bener ni harus di tegasin   kira"" berani gak y Ojk   dr kemarin Ojk maen aman terus  ",AMAN,12:30:57 PM,Tuesday April 20 2021,Hapus
694,695,Adam Mangalang,"EMTK  ,

salah satu saham yang mudah diamati pergerakannya. Saham ini mengalami uptrend yang cukup dari Januari.

Selalu bertahan di support & resist trendlinenya, dan selalu mantul di MA-20. Cocok untuk di-swing, entry dan exit sesuai panah pada gambar.
#analisis #bukanajakanbeli
Ini adalah foto","EMTK,SATU",12:24:39 PM,Tuesday April 20 2021,Bingung
695,696,Rakhmad Nirmawan Nofendi,"Membalas : top 30 crypto pun merah semua kecuali si doge. ya klo yg main coin2 gaib pada kenceng ya ga ada bedanya kan sama main saham ihs
jago market makernya  ",MAIN,12:13:33 PM,Tuesday April 20 2021,Bingung
696,697,Yudha,"#BEST 1d
Ini adalah foto",BEST,12:13:24 PM,Tuesday April 20 2021,Bingung
697,698,Robert,"BEEF siap break 140 kah? Arakan darrer
",BEEF,12:11:24 PM,Tuesday April 20 2021,Bingung
698,699,Charles Prop,top 30 crypto pun merah semua kecuali si doge.  ya klo yg main coin2 gaib pada kenceng ya ga ada bedanya kan sama main saham ihsg gorengan macem kaef irra inaf jg,"INAF,IRRA,KAEF,MAIN",12:10:37 PM,Tuesday April 20 2021,Bingung
699,700,Rakhmad Nirmawan Nofendi,"Membalas : Photo
saudara saya aja yg tinggal di NTT Flores telp saya tanya Cryptocurrency   berarti Hits bgd yah",HITS,12:06:17 PM,Tuesday April 20 2021,Bingung
700,701,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Mau dandan ada mustika ratu, udara panas atau buat buka ada campina, mau reparasi rumah ada properti roda,land,indx, mau merokok dulu ada wismilax, mau pergi buat bekal di jln ada Roti... semua dah tersedia.. knapa susah2 ","INDX,LAND,RODA,ROTI",11:37:55 AM,Tuesday April 20 2021,Bingung
701,702,Dharma Djiauw  ,"Membalas : Ga , nanya aja excl kaya udh di support bgt .. ada rekom masuk ga ya wkwk
Minta rekom sma diri sndiri lah pak wkwk kan belinya pake duit sndiri
",EXCL,11:33:01 AM,Tuesday April 20 2021,Bingung
702,703,Yosua,"Membalas :   lg disuspend kah om? kok ga boleh entry?
Ga , nanya aja excl kaya udh di support bgt .. ada rekom masuk ga ya wkwk",EXCL,11:31:52 AM,Tuesday April 20 2021,Bingung
703,704,Budiman,"Membalas : Excl bole entry ga nih
Nanti ya jam 1.30",EXCL,11:30:41 AM,Tuesday April 20 2021,Bingung
704,705,Jose - Aliran - YPC,"Membalas : Excl bole entry ga nih
  lg disuspend kah om? kok ga boleh entry?",EXCL,11:30:38 AM,Tuesday April 20 2021,Bingung
705,706,Yosua,Excl bole entry ga nih,EXCL,11:29:26 AM,Tuesday April 20 2021,Bingung
706,707,Billy,"Kalau ditanya target saya ga tau... Tugas trader adaptasi amati action.. Itu dikasih lama untuk bentuk base, klo price action trader sih pasti nya udh di pantau ketat ya.... Ath nya wiim 1060..jika break itu dgn vol tinggi ya potensi melanjutkan trend masih akan berlanjut",WIIM,11:20:10 AM,Tuesday April 20 2021,Bingung
707,708,Fransisca,Target wiim brp hu?,WIIM,11:19:01 AM,Tuesday April 20 2021,Bingung
708,709,Ardi,"Membalas : Jgn seneng dlu.. Banyak copet nya di wiim  
copetnya usir dulu hu          ",WIIM,11:18:34 AM,Tuesday April 20 2021,Bingung
709,710,hery,"Membalas : Jgn seneng dlu.. Banyak copet nya di wiim  
mana bisa seneng. wong gak di dalam  ",WIIM,11:18:07 AM,Tuesday April 20 2021,Hapus
710,711,Billy,"Membalas : WIIM nya never hu      
Jgn seneng dlu.. Banyak copet nya di wiim  ",WIIM,11:16:06 AM,Tuesday April 20 2021,Negatif
711,712,Zahroh,Makasi para suhu WIIM nya ..  ,WIIM,11:14:14 AM,Tuesday April 20 2021,Hapus
712,713,hery,WIIM nya never hu       ,WIIM,11:13:39 AM,Tuesday April 20 2021,Bingung
713,714,Dane Fernando,Go FOOd yihaaaa,FOOD,11:01:54 AM,Tuesday April 20 2021,Bingung
714,715,Steven Marcel,"Asii, bbca, pgas support di berapa yah? Boleh insightnya suhu suhu. Thanks in advance   ","ASII,BBCA,PGAS",10:40:12 AM,Tuesday April 20 2021,Hapus
715,716,Muhammad Galih,"Mpmx gimana analisanya bang?
",MPMX,10:33:08 AM,Tuesday April 20 2021,Hapus
716,717,Baby Trader,"Membalas : INDY potensi buy banget nih
Mantapp",INDY,10:30:47 AM,Tuesday April 20 2021,Positif
717,718,Ext,INDY potensi buy banget nih,INDY,10:28:49 AM,Tuesday April 20 2021,Positif
718,719,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"Membalas : LAND kalo masuk bisa LANDing, kalo gak masuk malah take off
Take of juga hadee. High risk ",LAND,10:17:00 AM,Tuesday April 20 2021,Bingung
719,720,Rui :rocket: :speedboat::dancer: ,"Membalas : ASRI.jpg
mari kita lihat jumat nanti   

#masukinWL","ASRI,MARI",10:07:07 AM,Tuesday April 20 2021,Bingung
720,721,Arif Robani,"Membalas : ASRI.jpg
Waduu udah ngeri gitu nempel bawah",ASRI,10:06:38 AM,Tuesday April 20 2021,Bingung
721,722,Erich,"Membalas : ASRI.jpg
hodl hodl  ",ASRI,10:05:20 AM,Tuesday April 20 2021,Bingung
722,723,Billy,"Membalas : MCAS.png
Mulai uget2",MCAS,9:56:23 AM,Tuesday April 20 2021,Bingung
723,724,Hendra Choo,"BRMS jgn d benci, yg penting tetap kasih cuan    ",BRMS,9:55:14 AM,Tuesday April 20 2021,Bingung
724,725,Arif Robani,"Membalas : SMRA.jpg
Woaah break ya... nunggu di breaknya lah",SMRA,9:54:52 AM,Tuesday April 20 2021,Bingung
725,726,Oki Oce,"Membalas : Rals menuju arb, tapi ngeri masih pucuk,
cocol"" enak om",RALS,9:52:47 AM,Tuesday April 20 2021,Bingung
726,727,Andy +,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
tolong jgn kasi rekom  model kaya gini. mana ada rekom saham trus minta berdoa sahamnya naik pak ?","BNBA,TRUS",9:49:36 AM,Tuesday April 20 2021,Bingung
727,728,Arif Robani,"Rals menuju arb, tapi ngeri masih pucuk,",RALS,9:43:01 AM,Tuesday April 20 2021,Bingung
728,729,APORUTO,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
Sukses pom2 nya ngab?  ",BNBA,9:40:43 AM,Tuesday April 20 2021,Bingung
729,730,Faliq H,"Membalas : Ahh puasa ga boleh berfikiran jelek. Siapa tau mengajak bersama2 membantu keuangan BNBA dgn membeli sahamnya. Ayo kalo bukan kit
apaan sih  ",BNBA,9:40:04 AM,Tuesday April 20 2021,Bingung
730,731,rizky y,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
parah, org yg pompom gini untung ke dia apasi?",BNBA,9:39:14 AM,Tuesday April 20 2021,Bingung
731,732,Rui :rocket: :speedboat::dancer: ,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
minus 5.6% .....  

Hopefully ga ada newbie2 yang kena ya ...... lain kali kasi rekom didukung analisa please ....",BNBA,9:37:38 AM,Tuesday April 20 2021,Bingung
732,733,joshuatheo,"Membalas : WIIM.png
 ",WIIM,9:34:16 AM,Tuesday April 20 2021,Bingung
733,734,Dane Fernando,go FOOD,FOOD,9:30:17 AM,Tuesday April 20 2021,Bingung
