User,Pesan,Jam,Tanggal,Status
Rocky Thohir,Gila bbri ambrol,10:15:20 AM,Tuesday March 30 2021,Negatif
Yudha,Swf gagal? Sekelas opung luhut masa ngeprank   *saya gapunya barang,10:14:51 AM,Tuesday March 30 2021,Negatif
Vincent HH,"Wskt besok arb lg
Ni pasti udah mentok dia arb",10:10:24 AM,Tuesday March 30 2021,Negatif
Lee Khong Huan,WSKT dikasih ke ma200 nggak ya? Masih kurang turun 14%an lagi...alias 2x ARB   ,9:47:59 AM,Tuesday March 30 2021,Negatif
Dharma Djiauw  ,"Membalas : Iyaa...ud 2 mg hidup segan mati tak mau   nyangkut di 205
Kalo masih dalam plan ya blm nyangkut itu, definisi nyangkut kalo udh lewat batas SL tp ga di SL turun trs",9:37:40 AM,Tuesday March 30 2021,Negatif
Luky,"Membalas : Wskt : was was mikirin harta
abs CL barusan, masuk gara2 kena php kmarin di 1300an... wkwkwkwk",9:37:19 AM,Tuesday March 30 2021,Negatif
Aliong,Wskt : was was mikirin harta,9:36:39 AM,Tuesday March 30 2021,Negatif
Dharma Djiauw  ,"Membalas : Para suhu...psab gimn ya? Ud lama dighosting sm bandar  
Dari chart lg support ya, breakdown 190 siap kabur",9:35:02 AM,Tuesday March 30 2021,Negatif
RBTAN59,"Membalas : CNBC Indonesia https://www.cnbcindonesia.com/market/20210329220801-17-233813/duh-3-tahun-saham-matahari-ramayana-cs-gak-pernah-c
nah berita sentimen negative ini bisa kebalikan dr wskt kita saksikan sebentar lg  ",8:54:50 AM,Tuesday March 30 2021,Negatif
Daniel Bong,"Membalas : Photo
Ini cuma analisa pribadi tapi waktulah yang membuktikan
Bebas saja semua orang bisa berasumsi tapi kalau ruginya begitu ini sangat berbahaya
Hanya org yg kelebihan uang yg mau serok",8:05:54 AM,Tuesday March 30 2021,Negatif
Daniel Bong,"WSKT kmr byk yg rekomen buy termasuk para analis hs ,elen may dll.  Pertanyaannya koq bisa ga tau begitu parahnya keuangan WSKT saya yakin byk bgt korban berjatuhan",7:56:23 AM,Tuesday March 30 2021,Negatif
Jay Jay,"Membalas : Sy sbnrnya mau trading di WSKT ini. Kdg bingung jg mau CL tau2 malah dibawa naek. Belakangan ini pola EM trade juga begitu. Yg s
Kuat tahan lama ga? Jeleknya pemerintah ga ada duit. Mo bantu paling dikit. Berharap jualan tol ke luar atau ina. Proyek ga akan banyak dulu, pendanaan susah, kecuali dpt surat jaminan dari pemerintah. 

Perbaikan akan ada, tapi lambat",7:48:32 AM,Tuesday March 30 2021,Negatif
Hauw,"Membalas : Pagi hu. Wskt sy nyangkut 15%. Baiknya CL saja apa gimana ya? Klo semalam ntn live EM suruh invest aja katanya. Jd bingung...
Jangan invest di WSKT
1200 itu dia ada gap, hari ini mungkin ada pantulan",7:42:04 AM,Tuesday March 30 2021,Negatif
CHR27,"Membalas : Bapak niatnya bgmn, trading atau investasi? Kalau trading harusnya dr awal sudah pasang stoploss, ga akan lg ada kata nyangkut s
Sy sbnrnya mau trading di WSKT ini. Kdg bingung jg mau CL tau2 malah dibawa naek. Belakangan ini pola EM trade juga begitu. Yg swing kena level stoploss, lalu klo gak mau stoploss ya jadi investing aja. Cm yg jd mslh dgn ada berita begini jd bingung apakah layak wskt ini di invest?",7:41:43 AM,Tuesday March 30 2021,Negatif
Yudha,"Membalas : Pagi hu. Wskt sy nyangkut 15%. Baiknya CL saja apa gimana ya? Klo semalam ntn live EM suruh invest aja katanya. Jd bingung...
Bapak niatnya bgmn, trading atau investasi? Kalau trading harusnya dr awal sudah pasang stoploss, ga akan lg ada kata nyangkut selama stoploss belum terpenuhi, sekalipun sudah terkena SL yasudah, risk trading sebelumnya harus sudah ditentukan seberapa dalam yang bisa diterima jika posisi yang diambil salah..",7:37:31 AM,Tuesday March 30 2021,Negatif
Ary,"Membalas : Photo
Biasanya kalo pas kemaren saya perhatikan arb dari bank bvic dan bgtg sama inpc pada nyesel jual arb tapi ya emang pait banget bisa sampe lossnya di 40%,karena ketika lot order di akum bandar itu bisa naik lagi dari arb sampe 10%, banyak yang average pas bandar akum jadi lossnya bisa ketutup.
Membalas : Biasanya kalo pas kemaren saya perhatikan arb dari bank bvic dan bgtg sama inpc pada nyesel jual arb tapi ya emang pait banget b
3 bank tersebut diakum sehari sama MG
",10:58:03 PM,Monday March 29 2021,Negatif
Jimi Yang,"Membalas : Photo
Kalau pakai uang dingin hold aja, karena ada sentimen swf",2:00:14 PM,Tuesday March 30 2021,Netral
Lord [IHSG] - 5700-5900 ( Bearish ),"WSKT

Walaupun
Sakit
Kita
Tetap #HOLD 

Credit by : #RITELNYANGKUTERS",1:19:31 PM,Tuesday March 30 2021,Netral
stefanus,"Membalas : Jangan dulu kak, seminggu lagi lah ditahan dulu ...   
CENT dluan ya yg ath ",9:56:41 PM,Sunday April 4 2021,Positif
Kaanz',"Membalas : Saya tetap di saham dulu kak, belum 1 tahun, masi bayi merangkak ini, mau nekunin disini dulu saja
SAME menuju ATH ci  
Semoga breakout pekan ini  @RuiAuxilia
",9:53:49 PM,Sunday April 4 2021,Positif
Lee Khong Huan,"Membalas : Besok kira"" msh rme hunter dividen g ya.,PTBA rups.,  
Ptba biasanya dividennya lumayan",8:52:18 PM,Sunday April 4 2021,Positif
Andre Salim,ntar bbca tanda2 reversal baru rame lagi,8:43:54 PM,Sunday April 4 2021,Positif
Al Blenk,"Besok kira"" msh rme hunter dividen g ya.,PTBA rups.,  ",7:39:42 PM,Sunday April 4 2021,Positif
Jee Satya MantabBro,"Membalas :   Semoga besok rebound kenceng ya Bu....
Harus tuh, gila bener market d sini kalo gak rebon",7:39:40 PM,Sunday April 4 2021,Positif
Benanta,"Membalas : Jujur saya juga buta bgt karena ga mau belajar.. Padahal bos saya dlu beli BTC waktu masih 12 jutaan via bank BCA dlu ga tau gmn
Ebusett,, skrg uda brp itu ya   tapi klo liat cuannya ya gtu bukan ratusan % lagi 3 Bln bisa ribuan %",6:25:58 PM,Sunday April 4 2021,Positif
Benanta,"Membalas : Lihat dr chart sebelum ada isu gabung gojek saja sudah kliatan pak. Emiten begitu tapi ajib gorengnya dari 200- 5000 bolak balik
Tiap taun ada aja ya yg mega cuan ya pak seblum arto dulu ada tcpi yg joss juga dari 100an ke 8000  ",1:00:39 PM,Sunday April 4 2021,Positif
Charles Prop,"Membalas : ARTO itu ada yg serap RI di 138
Lihat dr chart sebelum ada isu gabung gojek saja sudah kliatan pak. Emiten begitu tapi ajib gorengnya dari 200- 5000 bolak balik. 
",12:16:49 PM,Sunday April 4 2021,Positif
Hauw,"ARTO itu ada yg serap RI di 138
Mereka yg skrg bandarin",12:12:55 PM,Sunday April 4 2021,Positif
darno Ketagihan richeese nabati,"Saya hanya bilang aja kalau sebentar lagi meroket ngajak cuan bareng  ,

Kalau BBRI jebol 3.960 stop los aja ",7:21:39 AM,Sunday April 4 2021,Positif
darno Ketagihan richeese nabati,"Investor retail mari kita serok ,mau bagi deviden",12:42:53 AM,Sunday April 4 2021,Positif
Kaanz',"Membalas : CENT dluan ya yg ath 
Besok turun dulu ya om 
",9:57:44 PM,Sunday April 4 2021,Negatif
Fajar Oktavaria,"Membalas : Nah itu, tar kayak dmas, dalem jatuhnya. Tp itmg terakhir dividen yg lalu ga dibanting.
Iya itmg ga kebanting banget tapi kalau ptba langganannya kebanting saat ex date",9:00:37 PM,Sunday April 4 2021,Negatif
Lee Khong Huan,"Membalas : Tapi setiap bagi dividen, koreksinya lumayan juga jadi entrynya mesti bener tapi kalau memang tujuannya invest atau minimal hold
Nah itu, tar kayak dmas, dalem jatuhnya. Tp itmg terakhir dividen yg lalu ga dibanting.",8:59:19 PM,Sunday April 4 2021,Negatif
Erich,arb lgsg ini grup   kayak bri dikepret agro kmrn  ,8:02:13 PM,Sunday April 4 2021,Negatif
Arif Robani,"Membalas : Crypto = gorengan 24jam Yg arb 7% aja ga kuat, jgn harap bisa bobo kl main crypto. Taunya pas bobo diguyur aja hmmmm
Nah, tadi pagi dibanting abis.. untung malemnya udah tp",6:57:44 PM,Sunday April 4 2021,Negatif
apieth,"Crypto = gorengan 24jam
Yg arb 7% aja ga kuat, jgn harap bisa bobo kl main crypto. Taunya pas bobo diguyur aja hmmmm",6:56:52 PM,Sunday April 4 2021,Negatif
Benhan,"Membalas : Tergantung merknya pak  
Kalau UNVR bandarnya main short sell terus...  ",10:50:19 AM,Sunday April 4 2021,Negatif
Rui :rocket: :speedboat::dancer: ,"Membalas : SAME menuju ATH ci   Semoga breakout pekan ini  @RuiAuxilia
Jangan dulu kak, seminggu lagi lah ditahan dulu ...   ",9:55:58 PM,Sunday April 4 2021,Netral
Kang Ngomel,Saatnya pindahin uang ke rdpu dan waktunya liburan sambil investasi leher keatas lagi  ,10:26:50 PM,Monday April 5 2021,Positif
Rays_Man,"Membalas : KONTAN.CO.ID - JAKARTA. PT Bukit Asam Tbk (PTBA) memutuskan akan membagikan dividen sebesar Rp 835 miliar. Jumlah ini setara 35%
lgs kabur pindah ITMG  ",9:46:46 PM,Monday April 5 2021,Positif
Kaanz',"Membalas : ga usa buru2..tutup aja smua gap dlo sampai yg plg bawah     duit iseng2 taro koin dlo..
Coin mana coin?  Lagi hot topic ",8:44:33 PM,Monday April 5 2021,Positif
Evi Berliana,Pakde @hmasori apakah right issue SMRA akan bernasib baik seperti SAME ? Share sedikit insight nya Pak... ,8:36:19 PM,Monday April 5 2021,Positif
Ahmad Rifai,Kelamaan pindah ke yg laen aj bsde udh mulai akum,8:04:37 PM,Monday April 5 2021,Positif
Evi Berliana,"SMRA mau right issue, gimana pendapat para suhu? Menarik kah ditengah keringnya IHSG?
Ini adalah foto",7:57:43 PM,Monday April 5 2021,Positif
AAN,"Membalas : https://investasi.kontan.co.id/news/rugi-bersih-sarana-meditama-metropolitan-same-naik-jadi-rp-449-miliar-di-2020
Q4 nya malah laba lho pakdhe


Omset meningkat..

Q1 s.d Q3 ngga usah dilihat soalnha kan masih manajemen lama wkwkw",4:51:00 PM,Monday April 5 2021,Positif
41056 (Rizki Putra Perdana),"Membalas : Bisa ndelosor lagi nihh, volume nya biasanya diatas 15T hari ini cuma 8T.
gimana gak lari ke koin.., satu koin tier 2 aja sehari value transaksi nya bisa 16 Trilyun  ",4:42:44 PM,Monday April 5 2021,Positif
David,Smua ke koin haha,4:23:45 PM,Monday April 5 2021,Positif
Nanang Eko,"Membalas : anak pungut, pak   suka dibedain sama bandar
Bandarnya cash out jg mungkin pak migrasi ke coin jg 
Membalas : hari ini tetangga ijo loh  
Rumput tetangga lebih hijau dan lebat pak carik ",4:05:39 PM,Monday April 5 2021,Positif
Eru Yagami,ICBP PTBA PGAS masih murah2.,2:58:56 PM,Monday April 5 2021,Positif
Dave Sa'id,"LPPF kalau berhasil break ema50
Ini adalah foto",2:52:12 PM,Monday April 5 2021,Positif
Kris,"Bjbr, bjtm kalau mau invest oke Pak.. Dlu sy juga nyangkut waktu crash dan bs balik + dividen yg lumayan.. Utk unvr cons good sy lbh oke SIDO.. hmsp ini yg berat.. Maybe kalau ada perubahan uandang2 ttg cukai rokok ada titik terang nya.. Sisa nya gak bs komen pak, krn blm pernah",2:36:50 PM,Monday April 5 2021,Positif
RBTAN59,ayo om pillay.. ara kan mppa nya spy cepet balik piutang nya jg dah deket puasa bakal rame pengunjung matahari nya    ,1:58:11 PM,Monday April 5 2021,Positif
Benhan,"Pintar ya EMTK, habis akuisisi SAME dipakai buat cari modal untuk jual EMC punya dia... keren abis eksekusinya.
Cek aja modal dia keluar berapa dan dapatnya berapa dlm bentuk aset maupun market cap",1:29:05 PM,Monday April 5 2021,Positif
Andreas Teddy,"Membalas : Benhan itu SAME sdh keluar info mau RI lagi, hayuk2 rapatkan barisan, kita diskusi lagi
loh iya ya? wah coba ikutan ah kali ini, kemarin2 cuma buat swing trade aja di SAME  ",1:26:56 PM,Monday April 5 2021,Positif
Rui :rocket: :speedboat::dancer: ,"Benhan itu SAME sdh keluar info mau RI lagi, hayuk2 rapatkan barisan, kita diskusi lagi   
",1:04:44 PM,Monday April 5 2021,Positif
William Limanto,"Membalas : Bbri bole serok suhu?  
Supportnya klo di fibo saya 4150, Resistnya 4270",12:34:52 PM,Monday April 5 2021,Positif
F. Setiawan,Bbri bole serok suhu?  ,12:32:30 PM,Monday April 5 2021,Positif
William Limanto,"Membalas : Liat di ipot hari ini sih cum date nya, sudah ada nominal nya juga
Wah, terima kasih infonya, saya bbri brusan beli kmaren jumat gtw klo hri ini cumdatenya",12:31:47 PM,Monday April 5 2021,Positif
Andreas Teddy,"Membalas : Oiya bbri cumdate hri ini?
Liat di ipot hari ini sih cum date nya, sudah ada nominal nya juga",12:30:00 PM,Monday April 5 2021,Positif
William Limanto,Oiya bbri cumdate hri ini?,12:29:36 PM,Monday April 5 2021,Positif
Taufiq,wskt td pas minus 4 persen yp msh dikit banget. Pas mulai minus 5/6 persen tiba2 yp langsung diatas 10 m. Nih bolpen pa siapa ya.,12:21:27 PM,Monday April 5 2021,Positif
Jimmy,"Membalas : WSKT udah avg down bbrp kali smpe 30% dr total porto...biasanya 1saham 10% dr porsi total...skrg minus 17%     ancur2an wskt...
Sabar dikit lagi WSKT   Angka 1055 ini bagus untuk diperhatikan. Moga moga ga nembus ke bawahnya.",11:28:56 AM,Monday April 5 2021,Positif
Erich,sudah rapat kan itmg hari ini,11:13:24 AM,Monday April 5 2021,Positif
Syrf Maulana,"Membalas : Banyak pengungsi dari PTBA pak 
Oalahh pantesan ITMG lancar laju nya  ",11:10:45 AM,Monday April 5 2021,Positif
Hanief Abdur Rahman,"Membalas : ITMG tumben nih   
Banyak pengungsi dari PTBA pak ",11:09:47 AM,Monday April 5 2021,Positif
Syrf Maulana,ITMG tumben nih   ,11:09:08 AM,Monday April 5 2021,Positif
Jafar Sim,"PTBA dividen sekitar 72.45 perak
Dividen payout ratio 35%
Yield sekitar 2.7%

maish belum fix yah",11:08:58 AM,Monday April 5 2021,Positif
Lee Khong Huan,itmg kok beraksi sendirian dari grup coal? ada news apa ya?,11:08:57 AM,Monday April 5 2021,Positif
Carlo Micelli,"Membalas : buset ptba nya dibuang2 divnya jelek paling
Gpp, ntar juga naek lagi Q3-4 sesuai harga coal, hehe",10:58:17 AM,Monday April 5 2021,Positif
Jimmy,WSKT kenangan masa lalu. Sempet 100% lebih awal tahun.  Biarkan jadi kenangan indah  ,10:35:43 AM,Monday April 5 2021,Positif
Mas Bro,ITMG diam2 to the moon  ,10:03:25 AM,Monday April 5 2021,Positif
45$$3 Chandera Husin,Sepertinya EXCL mau mulai terbang..... Guys........ YU sudah akum seminggu..... beli terus...,9:59:51 AM,Monday April 5 2021,Positif
Ninonino:ambulance::ambulance:,Mari same essa opms naiknya signifikan bgt ya om,9:53:36 AM,Monday April 5 2021,Positif
Mic,MLPL FLY THE MOON,9:39:10 AM,Monday April 5 2021,Positif
Ninonino:ambulance::ambulance:,"Membalas : Om om disini saya masih 17 tahun, mau nanya boleh ga om?
Prospek tfas gmna ya om? Dulu beli tfas di 600an alhamdulillah naik smpe skrng, cmn masi bingung. Gmna prospeknya, cuman baca berita bgini begitu  ",9:26:17 AM,Monday April 5 2021,Positif
Aliong,Ntah kenapa setiap mau mencet buy tp kalo bbri lewat itu hati jadi deg2 an,9:02:16 AM,Monday April 5 2021,Positif
SC,"Membalas : Bandar ihsg gocekan nya serem, alhasil pada pindah ke koin2an?
Iya. Gocekan bandar ihsg bkin mules.  trading di koin enak. Murni TA. Bru 30 mnt cuan 20% di koin",8:04:44 AM,Monday April 5 2021,Positif
Aliong,"Bursa asia sama eropa beberapa libur, kang copet pd maen koin semua ini, banyak koin yg all time high :rocket:

Meanwhile ihsg : :money_with_wings:",10:41:11 PM,Monday April 5 2021,Negatif
nathan,Itmg juga kecil pak di bawah 1% ,9:47:19 PM,Monday April 5 2021,Negatif
Severinus Utomo,"Membalas : SMRA di antara emiten property yg laen lg d distribusi udh 5 harian ga tau knp, semoga bsok stop distribusi -_-
Distribusi lagi dong masih mau nawar lebih murah lagi wkwkwk",8:02:58 PM,Monday April 5 2021,Negatif
Ahmad Rifai,"SMRA di antara emiten property yg laen lg d distribusi udh 5 harian ga tau knp, semoga bsok stop distribusi -_-",8:02:15 PM,Monday April 5 2021,Negatif
atmajaya terry,"WSKT, PTPP mau kemana ini? After Gentlement talk malah loyo",3:52:59 PM,Monday April 5 2021,Negatif
Eru Yagami,sekarang saham2 blue chip lagi pada downtrend semua. saya kurang tau penyebabnya,3:08:11 PM,Monday April 5 2021,Negatif
Ronny,"Membalas : Iya saya juga sempat baca, jika mau invest harus pilih saham, untuk apa invest jangka panjang jika profit yg didapat tidak seban
Pbv nya unvr udah ketinggian. Susah buat naek lg. Alihin yg lain aja.
Kondisi market begini jgn dilawan, makin trading malah makin boncos nanti",2:57:28 PM,Monday April 5 2021,Negatif
Jafar Sim,"Ihsg oohh ihsg saya tidak kuat mental, barusan saya CL dmmx di 430",2:52:55 PM,Monday April 5 2021,Negatif
DapurEka,"Membalas : Waduh @DapurEka saya berharap kondisi cepat pulih Tp menurut sya kalo seandainya worst case butuh waktu 2 tahun utk balikin mod
Tidak ada yg tau nasib kedepan seperti apa, saya pun juga tidak tau bagaimana dunia persahaman karena baru join 2021, maka dari itu saya bertanya adakah masukan dari para senior di dunia persahaman jika menggunakan uang dingin + memiliki saham yg minusnya sudah dalam, apakah untuk dijadikan investasi jangka panjang akan baik

Untuk UNVR sendiri meski minus sudah dalam memang tidak ada pikiran untuk CL, karena saham bluechip jadi lebih aman untuk investasi jangka panjang. Hanya saja saya khawatir dengan TINS",2:38:49 PM,Monday April 5 2021,Negatif
Petro,"Tins lapkeu jelek, yg punya hati2, lapkeu jelek pada diturunin",2:34:22 PM,Monday April 5 2021,Negatif
Researcher,"Membalas : Photo
kalo trading beli di pucuk baru jual sekarang boncosnya gede, kalo invest juga fundamentalnya wskt ancur  ",1:12:16 PM,Monday April 5 2021,Negatif
Hauw,"Membalas : Photo
Lha tp uda dibilang kmrn2 kan di sini
Realisasi SWF jelek, out
Makanya ini alasan analisa fundamental aliran kaca spion suka kalah pas angka di laporan keuangan bagus semua harganya udah sampe langit",1:11:16 PM,Monday April 5 2021,Negatif
Panji Wirawan,Ini tp wkr lapkeu kluar jg kalau ga slh dr akuntan yg audit jg mempertanyakan kelangsungan usaha dr wskt...soalny amburadul parah,11:34:14 AM,Monday April 5 2021,Negatif
Adion,"Membalas : WSKT udah avg down bbrp kali smpe 30% dr total porto...biasanya 1saham 10% dr porsi total...skrg minus 17%     ancur2an wskt...
Ke makan swf dlu skrg -39%",11:19:21 AM,Monday April 5 2021,Negatif
Panji Wirawan,WSKT udah avg down bbrp kali smpe 30% dr total porto...biasanya 1saham 10% dr porsi total...skrg minus 17%     ancur2an wskt...,11:18:38 AM,Monday April 5 2021,Negatif
Vetty Wei,"Membalas : Sy -30% . Mau CL gimana, gak CL serasa di iris   
Samaaaa   tar kuat turun sampe brp ni wskt...baru benerin porto, untung dr awal ga prnh average down",11:11:41 AM,Monday April 5 2021,Negatif
Bagger Hunter,"Membalas : PTBA dividen sekitar 72.45 perak Dividen payout ratio 35% Yield sekitar 2.7% maish belum fix yah
Pantesan merah lumayan",11:10:02 AM,Monday April 5 2021,Negatif
Andreas Teddy,BBRI cum date dividen hari ini tapi malah dibuang ya  ,11:09:56 AM,Monday April 5 2021,Negatif
D F,"DPR PTBA tahun ini ternyata anjlok jadi hanya 35%, dividennya hanya sekitar Rp 72/lembar dan itu berarti dividen yieldnya hanya sekitar 2,7%.  

Mungkin bandar udah tau info ini jauh lebih dulu yaa, makanya dia distribusi terus.  
Ini adalah foto",11:06:34 AM,Monday April 5 2021,Negatif
Billy,"Membalas : PTBA pun digebuki?
kecil dividendnya menurut rumor",11:06:02 AM,Monday April 5 2021,Negatif
hery,PTBA pun digebuki?,11:04:35 AM,Monday April 5 2021,Negatif
Andre Salim,buset ptba nya dibuang2 divnya jelek paling,10:56:20 AM,Monday April 5 2021,Negatif
Dito,"FILM dibuka hampir ARA, tetapi sekarang menuju ARB  begitulah nasibnya kalo ada si VVIP tukang guyur  ",10:42:18 AM,Monday April 5 2021,Negatif
Doni Tata,"buat yg punya WSKT hati"". konstruksi BUMN yg paling ancur. rugi 7T itu benar adanya. di lapangan byk proyek yg mangkrak dan gaji pernah telat 2 minggu #infolapangan",10:38:07 AM,Monday April 5 2021,Negatif
Yudha,WIKA yang terlihat strong kemarin ikut kebantai hari ini. Gapunya barang di konstruksi sih tp tega bgt ini bandarnya guyur   semoga yg didalem diberikan kesabaran,10:33:29 AM,Monday April 5 2021,Negatif
Erich,pindahkan ptpp sm wskt ke bursa crypto aja    ,10:24:14 AM,Monday April 5 2021,Negatif
Puspita Wardani,"Membalas : Cent ga jebol"" 300 ya om
Sdh saatnya turun dulu, kemarin2 dikasih naik trs tiap hr, skrg dy lg istirahat dulu  ",10:23:59 AM,Monday April 5 2021,Negatif
Chai Lie,PTPP WSKT masuk kubur,10:22:54 AM,Monday April 5 2021,Negatif
hery,PTPP WSKT masuk kandang,10:20:43 AM,Monday April 5 2021,Negatif
Mimi,"Membalas : Sedih bgt liat wskt   
Ga kuat naik dh -24% sy  ",10:16:08 AM,Monday April 5 2021,Negatif
CHR27,Sedih bgt liat wskt   ,10:14:23 AM,Monday April 5 2021,Negatif
"IHSGUYURAN BLM NGEPRANK, APRIL MOP HATI2 PREPARE IF MARKET CRASH","Kan sdh sy warning film kmarin hti2 blm ad distribusi situ yg nafsuan salah sndri jgn salahkan pom2.lg ya...tu bakal di arb 50% dr harga high..

Klo ga tau cra masuk dan keluar ga ush ikt2 deh nnt dah nyangkut bru sibuk..

Klo saya si sambil ngopi sambil nonton dan nunggu bgitu ihsg stabil fil kembali ke angka 300an.. /250 baru sy pertimbangkan",10:03:51 AM,Monday April 5 2021,Negatif
rahmad,apakah wskt arb lagi?,9:58:02 AM,Monday April 5 2021,Negatif
Arif Robani,Film dibanting,9:44:29 AM,Monday April 5 2021,Negatif
Andre Salim,BBRI confirm dotop?,9:14:00 AM,Monday April 5 2021,Negatif
hery,BBRI buangan belum selesai,9:01:37 AM,Monday April 5 2021,Negatif
Ronny,"Membalas : Iya. Gocekan bandar ihsg bkin mules. trading di koin enak. Murni TA. Bru 30 mnt cuan 20% di koin
Banyak yg bilang gocekan bandar. Padahal bandar ga gocek apa2. Kemaren2 turun murni karena bandar withdraw fund buat taro di koin  ",8:06:29 AM,Monday April 5 2021,Negatif
